Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2733340,-,-,-,40.72,-74.01,-5,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure
2021,3,21,5,0,0,0,0,-0.4,2,91.07000000000001,101.64,0.09,1033
2021,3,21,5,5,0,0,0,-0.30000000000000004,2,90.41,100.71000000000001,0.09,1033
2021,3,21,5,10,0,0,0,-0.2,2.1,89.76,99.77,0.09,1033
2021,3,21,5,15,0,0,0,-0.1,2.1,89.11,98.83,0.09,1033
2021,3,21,5,20,0,0,0,0,2.1,88.47,97.89,0.09,1033
2021,3,21,5,25,0,0,0,0.1,2.1,87.83,96.95,0.09,1033
2021,3,21,5,30,0,0,0,0.2,2.1,87.19,96.01,0.09,1033
2021,3,21,5,35,0,0,0,0.30000000000000004,2.1,91.59,95.06,0.09,1033
2021,3,21,5,40,0,0,0,0.5,2.1,90.28,94.12,0.09,1033
2021,3,21,5,45,0,0,0,0.6000000000000001,2.1,89.63,93.17,0.09,1033
2021,3,21,5,50,0,0,0,0.7000000000000001,2.1,88.99,92.23,0.09,1033
2021,3,21,5,55,0,0,0,0.8,2.2,88.35000000000001,91.28,0.09,1033
2021,3,21,6,0,0,0,0,0.9,2.2,87.72,89.77,0.09,1033
2021,3,21,6,5,6,6,0,1.1,2.2,86.46000000000001,88.96000000000001,0.09,1033
2021,3,21,6,10,12,12,0,1.3,2.2,85.23,88.10000000000001,0.09,1033
2021,3,21,6,15,19,19,0,1.5,2.2,84.02,87.22,0.09,1033
2021,3,21,6,20,26,26,0,1.7000000000000002,2.2,82.83,86.32000000000001,0.09,1033
2021,3,21,6,25,38,37,2,2,2.2,81.07000000000001,85.4,0.09,1033
2021,3,21,6,30,65,33,333,2.2,2.2,79.93,84.48,0.09,1033
2021,3,21,6,35,79,37,377,2.4000000000000004,2.2,85.47,83.56,0.09,1033
2021,3,21,6,40,94,40,418,2.6,2.3000000000000003,84.26,82.63,0.09,1033
2021,3,21,6,45,109,44,455,2.8000000000000003,2.3000000000000003,83.08,81.7,0.09,1033
2021,3,21,6,50,125,47,488,3.1,2.3000000000000003,81.33,80.77,0.09,1033
2021,3,21,6,55,141,50,520,3.3000000000000003,2.3000000000000003,80.19,79.83,0.09,1033
2021,3,21,7,0,158,52,548,3.5,2.3000000000000003,79.07000000000001,78.9,0.09,1033
2021,3,21,7,5,174,55,574,3.7,2.3000000000000003,77.97,77.98,0.09,1033
2021,3,21,7,10,191,57,598,3.9000000000000004,2.2,76.88,77.05,0.09,1033
2021,3,21,7,15,209,60,621,4.1000000000000005,2.2,75.88,76.12,0.09,1034
2021,3,21,7,20,226,62,642,4.3,2.1,74.83,75.2,0.09,1034
2021,3,21,7,25,243,64,661,4.5,2.1,73.79,74.28,0.09,1034
2021,3,21,7,30,260,66,679,4.800000000000001,2,72.26,73.36,0.09,1034
2021,3,21,7,35,277,68,695,5,2,78.64,72.45,0.09,1034
2021,3,21,7,40,295,70,711,5.2,2,77.55,71.53,0.09,1034
2021,3,21,7,45,312,71,725,5.4,1.9000000000000001,76.49,70.63,0.09,1034
2021,3,21,7,50,329,73,739,5.6000000000000005,1.9000000000000001,75.43,69.72,0.09,1034
2021,3,21,7,55,346,74,752,5.800000000000001,1.8,74.4,68.83,0.09,1034
2021,3,21,8,0,363,76,765,6,1.8,73.38,67.93,0.09,1034
2021,3,21,8,5,380,77,776,6.300000000000001,1.7000000000000002,71.88,67.04,0.09,1034
2021,3,21,8,10,397,79,787,6.5,1.7000000000000002,70.9,66.16,0.09,1034
2021,3,21,8,15,414,80,797,6.800000000000001,1.7000000000000002,69.45,65.28,0.09,1034
2021,3,21,8,20,430,81,807,7,1.6,68.51,64.41,0.09,1034
2021,3,21,8,25,446,82,816,7.300000000000001,1.6,67.12,63.550000000000004,0.09,1034
2021,3,21,8,30,462,84,825,7.6000000000000005,1.6,65.76,62.690000000000005,0.09,1034
2021,3,21,8,35,478,85,832,7.800000000000001,1.6,67.69,61.84,0.09,1034
2021,3,21,8,40,493,86,840,8.1,1.5,66.32000000000001,61,0.09,1034
2021,3,21,8,45,509,87,847,8.3,1.5,65.43,60.160000000000004,0.09,1034
2021,3,21,8,50,524,88,854,8.6,1.5,64.12,59.33,0.09,1034
2021,3,21,8,55,539,89,861,8.9,1.4000000000000001,62.83,58.52,0.09,1034
2021,3,21,9,0,554,90,868,9.1,1.4000000000000001,61.99,57.71,0.09,1034
2021,3,21,9,5,568,91,874,9.3,1.4000000000000001,61.17,56.910000000000004,0.09,1034
2021,3,21,9,10,582,92,879,9.5,1.3,60.35,56.120000000000005,0.09,1034
2021,3,21,9,15,596,93,885,9.700000000000001,1.3,59.550000000000004,55.34,0.09,1034
2021,3,21,9,20,609,93,890,9.8,1.3,59.15,54.58,0.09,1034
2021,3,21,9,25,622,94,895,10,1.3,58.370000000000005,53.83,0.09,1034
2021,3,21,9,30,636,95,900,10.200000000000001,1.3,57.54,53.08,0.09,1033
2021,3,21,9,35,647,97,902,10.4,1.2000000000000002,54.56,52.36,0.09,1033
2021,3,21,9,40,660,97,906,10.600000000000001,1.2000000000000002,53.84,51.64,0.09,1033
2021,3,21,9,45,671,98,910,10.700000000000001,1.2000000000000002,53.49,50.94,0.09,1033
2021,3,21,9,50,683,98,914,10.9,1.2000000000000002,52.78,50.26,0.09,1033
2021,3,21,9,55,694,99,918,11.100000000000001,1.1,52.09,49.59,0.09,1033
2021,3,21,10,0,705,100,921,11.3,1.1,51.4,48.94,0.09,1033
2021,3,21,10,5,715,100,924,11.4,1.1,51.06,48.300000000000004,0.09,1033
2021,3,21,10,10,725,101,928,11.5,1.1,50.730000000000004,47.69,0.09,1033
2021,3,21,10,15,735,101,930,11.700000000000001,1,50.06,47.09,0.09,1033
2021,3,21,10,20,744,102,933,11.8,1,49.74,46.51,0.09,1033
2021,3,21,10,25,753,102,936,11.9,1,49.410000000000004,45.95,0.09,1033
2021,3,21,10,30,761,103,938,12,1,49.09,45.410000000000004,0.09,1033
2021,3,21,10,35,769,104,939,12.100000000000001,1,47.95,44.9,0.09,1033
2021,3,21,10,40,776,104,941,12.3,0.9,47.33,44.410000000000004,0.09,1033
2021,3,21,10,45,783,105,943,12.4,0.9,47.02,43.94,0.09,1033
2021,3,21,10,50,790,105,945,12.5,0.9,46.71,43.49,0.09,1033
2021,3,21,10,55,797,105,946,12.600000000000001,0.9,46.410000000000004,43.07,0.09,1033
2021,3,21,11,0,802,105,948,12.8,0.8,45.81,42.68,0.09,1033
2021,3,21,11,5,808,106,949,12.8,0.8,45.81,42.31,0.09,1033
2021,3,21,11,10,813,107,951,12.9,0.8,45.51,41.97,0.09,1033
2021,3,21,11,15,818,107,952,12.9,0.8,45.51,41.660000000000004,0.09,1033
2021,3,21,11,20,817,107,946,13,0.8,45.17,41.37,0.09,1032
2021,3,21,11,25,820,107,947,13.100000000000001,0.8,44.88,41.12,0.09,1032
2021,3,21,11,30,824,107,948,13.100000000000001,0.8,44.88,40.89,0.09,1032
2021,3,21,11,35,826,108,947,13.200000000000001,0.8,45.730000000000004,40.7,0.09,1032
2021,3,21,11,40,828,108,948,13.200000000000001,0.8,45.730000000000004,40.54,0.09,1032
2021,3,21,11,45,830,108,948,13.3,0.8,45.43,40.4,0.09,1032
2021,3,21,11,50,832,108,949,13.4,0.8,45.14,40.300000000000004,0.09,1032
2021,3,21,11,55,833,108,949,13.4,0.8,45.14,40.230000000000004,0.09,1032
2021,3,21,12,0,833,108,949,13.5,0.8,44.85,40.2,0.09,1032
2021,3,21,12,5,833,108,949,13.5,0.9,44.85,40.19,0.09,1032
2021,3,21,12,10,833,108,949,13.5,0.9,44.85,40.22,0.09,1032
2021,3,21,12,15,832,108,949,13.5,0.9,44.85,40.28,0.09,1032
2021,3,21,12,20,831,108,948,13.5,0.9,44.85,40.37,0.09,1032
2021,3,21,12,25,829,108,948,13.600000000000001,0.9,44.56,40.49,0.09,1032
2021,3,21,12,30,827,108,947,13.600000000000001,0.9,44.56,40.64,0.09,1032
2021,3,21,12,35,822,111,940,13.600000000000001,0.9,45.94,40.83,0.09,1031
2021,3,21,12,40,819,111,939,13.600000000000001,0.9,45.94,41.04,0.09,1031
2021,3,21,12,45,816,111,938,13.600000000000001,0.9,45.94,41.29,0.09,1031
2021,3,21,12,50,812,111,937,13.700000000000001,0.9,45.65,41.56,0.09,1031
2021,3,21,12,55,807,111,936,13.700000000000001,0.9,45.65,41.86,0.09,1031
2021,3,21,13,0,802,110,934,13.700000000000001,1,45.65,42.2,0.09,1031
2021,3,21,13,5,797,110,933,13.700000000000001,1,45.65,42.56,0.09,1031
2021,3,21,13,10,791,110,931,13.700000000000001,1,45.65,42.94,0.09,1031
2021,3,21,13,15,785,109,929,13.700000000000001,1,45.65,43.35,0.09,1031
2021,3,21,13,20,779,109,928,13.600000000000001,1,45.94,43.79,0.09,1031
2021,3,21,13,25,772,109,926,13.600000000000001,1,45.94,44.25,0.09,1031
2021,3,21,13,30,764,108,923,13.600000000000001,1,45.94,44.74,0.09,1031
2021,3,21,13,35,756,108,920,13.600000000000001,1,47.9,45.24,0.09,1031
2021,3,21,13,40,748,108,918,13.600000000000001,1.1,47.9,45.77,0.09,1031
2021,3,21,13,45,739,107,915,13.600000000000001,1.1,47.9,46.33,0.09,1031
2021,3,21,13,50,730,107,913,13.5,1.1,48.21,46.9,0.09,1031
2021,3,21,13,55,721,106,910,13.5,1.1,48.21,47.49,0.09,1031
2021,3,21,14,0,711,106,906,13.5,1.1,48.21,48.1,0.09,1031
2021,3,21,14,5,701,105,903,13.5,1.1,48.21,48.730000000000004,0.09,1031
2021,3,21,14,10,690,105,900,13.5,1.1,48.21,49.38,0.09,1031
2021,3,21,14,15,680,104,896,13.4,1.1,48.480000000000004,50.04,0.09,1030
2021,3,21,14,20,668,103,892,13.4,1.2000000000000002,48.480000000000004,50.72,0.09,1030
2021,3,21,14,25,657,103,888,13.4,1.2000000000000002,48.480000000000004,51.410000000000004,0.09,1030
2021,3,21,14,30,645,102,884,13.4,1.2000000000000002,48.480000000000004,52.120000000000005,0.09,1030
2021,3,21,14,35,632,101,879,13.3,1.2000000000000002,49.85,52.84,0.09,1030
2021,3,21,14,40,620,100,875,13.3,1.2000000000000002,49.85,53.58,0.09,1030
2021,3,21,14,45,607,100,870,13.3,1.2000000000000002,49.85,54.33,0.09,1030
2021,3,21,14,50,593,99,864,13.3,1.2000000000000002,49.85,55.09,0.09,1030
2021,3,21,14,55,580,98,859,13.3,1.2000000000000002,49.85,55.86,0.09,1030
2021,3,21,15,0,566,97,853,13.200000000000001,1.3,50.18,56.65,0.09,1030
2021,3,21,15,5,552,96,847,13.100000000000001,1.3,50.5,57.44,0.09,1030
2021,3,21,15,10,537,95,840,13,1.3,50.83,58.25,0.09,1030
2021,3,21,15,15,522,94,833,12.9,1.3,51.17,59.06,0.09,1030
2021,3,21,15,20,508,93,826,12.8,1.3,51.5,59.88,0.09,1030
2021,3,21,15,25,492,92,818,12.700000000000001,1.3,51.84,60.72,0.09,1030
2021,3,21,15,30,477,91,810,12.600000000000001,1.3,52.18,61.56,0.09,1030
2021,3,21,15,35,461,90,801,12.4,1.3,58.95,62.4,0.09,1030
2021,3,21,15,40,445,89,792,12.3,1.3,59.34,63.26,0.09,1030
2021,3,21,15,45,429,87,783,12.200000000000001,1.3,59.730000000000004,64.12,0.09,1030
2021,3,21,15,50,413,86,773,12.100000000000001,1.3,60.120000000000005,64.99,0.09,1030
2021,3,21,15,55,396,85,763,12,1.3,60.52,65.86,0.09,1030
2021,3,21,16,0,380,83,751,11.9,1.3,60.92,66.74,0.09,1030
2021,3,21,16,5,363,82,739,11.600000000000001,1.3,62.190000000000005,67.63,0.09,1031
2021,3,21,16,10,346,80,727,11.3,1.3,63.440000000000005,68.52,0.09,1031
2021,3,21,16,15,329,78,714,11,1.3,64.71000000000001,69.42,0.09,1031
2021,3,21,16,20,312,77,700,10.700000000000001,1.3,66.01,70.32000000000001,0.09,1031
2021,3,21,16,25,295,75,685,10.5,1.3,66.89,71.22,0.09,1031
2021,3,21,16,30,278,73,669,10.200000000000001,1.3,68.24,72.13,0.09,1031
2021,3,21,16,35,261,71,654,9.9,1.2000000000000002,75.08,73.04,0.09,1031
2021,3,21,16,40,244,69,635,9.600000000000001,1.2000000000000002,76.60000000000001,73.96000000000001,0.09,1031
2021,3,21,16,45,227,66,616,9.3,1.2000000000000002,78.15,74.88,0.09,1031
2021,3,21,16,50,210,64,595,9.1,1.2000000000000002,79.21000000000001,75.8,0.09,1031
2021,3,21,16,55,193,62,573,8.8,1.2000000000000002,80.83,76.72,0.09,1031
2021,3,21,17,0,176,59,549,8.5,1.2000000000000002,82.48,77.65,0.09,1031
2021,3,21,17,5,160,56,522,8.3,1.2000000000000002,83.60000000000001,78.58,0.09,1031
2021,3,21,17,10,144,54,494,8.1,1.2000000000000002,84.74,79.51,0.09,1031
2021,3,21,17,15,127,50,464,7.800000000000001,1.2000000000000002,86.49,80.44,0.09,1031
2021,3,21,17,20,112,47,431,7.6000000000000005,1.2000000000000002,87.67,81.37,0.09,1031
2021,3,21,17,25,97,44,395,7.4,1.2000000000000002,88.87,82.3,0.09,1031
2021,3,21,17,30,82,40,356,7.2,1.2000000000000002,90.09,83.22,0.09,1031
2021,3,21,17,35,49,48,3,6.9,1.2000000000000002,80.59,84.15,0.09,1031
2021,3,21,17,40,41,40,2,6.7,1.2000000000000002,81.7,85.07000000000001,0.09,1031
2021,3,21,17,45,31,31,1,6.5,1.2000000000000002,82.83,85.99,0.09,1031
2021,3,21,17,50,22,22,0,6.300000000000001,1.2000000000000002,83.98,86.89,0.09,1031
2021,3,21,17,55,14,14,0,6.1000000000000005,1.2000000000000002,85.14,87.79,0.09,1031
2021,3,21,18,0,8,8,0,5.800000000000001,1.2000000000000002,86.92,88.65,0.09,1031
2021,3,21,18,5,0,0,0,5.800000000000001,1.2000000000000002,86.92,89.48,0.09,1031
2021,3,21,18,10,0,0,0,5.7,1.2000000000000002,87.52,90.92,0.09,1031
2021,3,21,18,15,0,0,0,5.6000000000000005,1.2000000000000002,88.13,91.87,0.09,1031
2021,3,21,18,20,0,0,0,5.5,1.2000000000000002,88.74,92.81,0.09,1031
2021,3,21,18,25,0,0,0,5.5,1.2000000000000002,88.74,93.76,0.09,1031
2021,3,21,18,30,0,0,0,5.4,1.2000000000000002,89.36,94.7,0.09,1031
2021,3,21,18,35,0,0,0,5.300000000000001,1.2000000000000002,86.14,95.65,0.09,1031
2021,3,21,18,40,0,0,0,5.300000000000001,1.2000000000000002,86.14,96.59,0.09,1031
2021,3,21,18,45,0,0,0,5.2,1.2000000000000002,86.74,97.53,0.09,1031
2021,3,21,18,50,0,0,0,5.1000000000000005,1.2000000000000002,87.35000000000001,98.46000000000001,0.09,1031
2021,3,21,18,55,0,0,0,5,1.2000000000000002,87.96000000000001,99.4,0.09,1031
2021,3,21,19,0,0,0,0,5,1.2000000000000002,87.96000000000001,100.33,0.09,1031
2021,3,21,19,5,0,0,0,4.9,1.2000000000000002,88.57000000000001,101.27,0.09,1031
2021,3,21,19,10,0,0,0,4.800000000000001,1.2000000000000002,89.19,102.19,0.09,1031
2021,3,21,19,15,0,0,0,4.800000000000001,1.2000000000000002,89.19,103.12,0.09,1031
2021,3,21,19,20,0,0,0,4.7,1.2000000000000002,89.81,104.04,0.09,1031
2021,3,21,19,25,0,0,0,4.6000000000000005,1.2000000000000002,90.44,104.96000000000001,0.09,1031
2021,3,21,19,30,0,0,0,4.6000000000000005,1.2000000000000002,90.44,105.88,0.09,1031
2021,3,21,19,35,0,0,0,4.5,1.2000000000000002,87.29,106.79,0.09,1031
2021,3,21,19,40,0,0,0,4.5,1.2000000000000002,87.29,107.7,0.09,1031
2021,3,21,19,45,0,0,0,4.4,1.2000000000000002,87.91,108.60000000000001,0.09,1031
2021,3,21,19,50,0,0,0,4.3,1.2000000000000002,88.52,109.5,0.09,1031
2021,3,21,19,55,0,0,0,4.3,1.1,88.52,110.4,0.09,1031
2021,3,21,20,0,0,0,0,4.2,1.1,89.14,111.28,0.09,1031
2021,3,21,20,5,0,0,0,4.2,1.2000000000000002,89.14,112.17,0.09,1031
2021,3,21,20,10,0,0,0,4.1000000000000005,1.2000000000000002,89.77,113.04,0.09,1031
2021,3,21,20,15,0,0,0,4.1000000000000005,1.2000000000000002,89.77,113.92,0.09,1031
2021,3,21,20,20,0,0,0,4.1000000000000005,1.2000000000000002,89.77,114.78,0.09,1031
2021,3,21,20,25,0,0,0,4,1.2000000000000002,90.4,115.64,0.09,1031
2021,3,21,20,30,0,0,0,4,1.2000000000000002,90.4,116.49000000000001,0.09,1031
2021,3,21,20,35,0,0,0,3.9000000000000004,1.2000000000000002,88.07000000000001,117.33,0.09,1031
2021,3,21,20,40,0,0,0,3.9000000000000004,1.2000000000000002,88.07000000000001,118.17,0.09,1031
2021,3,21,20,45,0,0,0,3.9000000000000004,1.2000000000000002,88.07000000000001,119,0.09,1031
2021,3,21,20,50,0,0,0,3.8000000000000003,1.2000000000000002,88.69,119.81,0.09,1031
2021,3,21,20,55,0,0,0,3.8000000000000003,1.2000000000000002,88.69,120.62,0.09,1031
2021,3,21,21,0,0,0,0,3.7,1.2000000000000002,89.31,121.42,0.09,1031
2021,3,21,21,5,0,0,0,3.7,1.2000000000000002,89.31,122.21000000000001,0.09,1031
2021,3,21,21,10,0,0,0,3.7,1.2000000000000002,89.31,122.99000000000001,0.09,1031
2021,3,21,21,15,0,0,0,3.7,1.2000000000000002,89.31,123.76,0.09,1031
2021,3,21,21,20,0,0,0,3.7,1.2000000000000002,89.31,124.51,0.09,1031
2021,3,21,21,25,0,0,0,3.7,1.2000000000000002,89.31,125.26,0.09,1031
2021,3,21,21,30,0,0,0,3.7,1.3,89.31,125.99000000000001,0.09,1031
2021,3,21,21,35,0,0,0,3.8000000000000003,1.3,87.4,126.7,0.09,1031
2021,3,21,21,40,0,0,0,3.8000000000000003,1.3,87.4,127.41,0.09,1031
2021,3,21,21,45,0,0,0,3.8000000000000003,1.3,87.4,128.09,0.09,1031
2021,3,21,21,50,0,0,0,3.8000000000000003,1.3,87.32000000000001,128.77,0.09,1030
2021,3,21,21,55,0,0,0,3.8000000000000003,1.3,87.32000000000001,129.42000000000002,0.09,1030
2021,3,21,22,0,0,0,0,3.8000000000000003,1.3,87.32000000000001,130.06,0.09,1030
2021,3,21,22,5,0,0,0,3.8000000000000003,1.3,87.32000000000001,130.69,0.09,1030
2021,3,21,22,10,0,0,0,3.8000000000000003,1.3,87.32000000000001,131.29,0.09,1030
2021,3,21,22,15,0,0,0,3.8000000000000003,1.3,87.32000000000001,131.88,0.09,1030
2021,3,21,22,20,0,0,0,3.8000000000000003,1.3,87.32000000000001,132.44,0.09,1030
2021,3,21,22,25,0,0,0,3.9000000000000004,1.2000000000000002,86.71000000000001,132.99,0.09,1030
2021,3,21,22,30,0,0,0,3.9000000000000004,1.2000000000000002,86.71000000000001,133.51,0.09,1030
2021,3,21,22,35,0,0,0,3.9000000000000004,1.2000000000000002,86.96000000000001,134.02,0.09,1030
2021,3,21,22,40,0,0,0,3.9000000000000004,1.2000000000000002,86.96000000000001,134.5,0.09,1030
2021,3,21,22,45,0,0,0,4,1.2000000000000002,86.36,134.96,0.09,1030
2021,3,21,22,50,0,0,0,4,1.2000000000000002,86.36,135.39000000000001,0.09,1030
2021,3,21,22,55,0,0,0,4,1.2000000000000002,86.36,135.8,0.09,1030
2021,3,21,23,0,0,0,0,4,1.2000000000000002,86.36,136.18,0.09,1030
2021,3,21,23,5,0,0,0,4,1.2000000000000002,86.36,136.54,0.09,1030
2021,3,21,23,10,0,0,0,4.1000000000000005,1.2000000000000002,85.75,136.87,0.09,1030
2021,3,21,23,15,0,0,0,4.1000000000000005,1.1,85.75,137.17000000000002,0.09,1030
2021,3,21,23,20,0,0,0,4.1000000000000005,1.1,85.75,137.44,0.09,1030
2021,3,21,23,25,0,0,0,4.1000000000000005,1.1,85.75,137.69,0.09,1030
2021,3,21,23,30,0,0,0,4.2,1.1,85.15,137.9,0.09,1030
2021,3,21,23,35,0,0,0,4.2,1.1,86.15,138.09,0.09,1030
2021,3,21,23,40,0,0,0,4.2,1.1,86.15,138.25,0.09,1030
2021,3,21,23,45,0,0,0,4.2,1.1,86.15,138.37,0.09,1030
2021,3,21,23,50,0,0,0,4.3,1,85.55,138.47,0.09,1030
2021,3,21,23,55,0,0,0,4.3,1,85.55,138.53,0.09,1030
2021,3,22,0,0,0,0,0,4.3,1,85.55,138.56,0.09,1030
2021,3,22,0,5,0,0,0,4.3,1,85.55,138.56,0.09,1030
2021,3,22,0,10,0,0,0,4.3,1,85.55,138.53,0.09,1030
2021,3,22,0,15,0,0,0,4.3,1,85.55,138.47,0.09,1030
2021,3,22,0,20,0,0,0,4.3,0.9,85.55,138.38,0.09,1030
2021,3,22,0,25,0,0,0,4.3,0.9,85.55,138.26,0.09,1030
2021,3,22,0,30,0,0,0,4.3,0.9,85.55,138.1,0.09,1030
2021,3,22,0,35,0,0,0,4.3,0.9,86.53,137.92000000000002,0.09,1030
2021,3,22,0,40,0,0,0,4.3,0.9,86.53,137.71,0.09,1030
2021,3,22,0,45,0,0,0,4.3,0.9,86.53,137.46,0.09,1030
2021,3,22,0,50,0,0,0,4.3,0.9,86.53,137.19,0.09,1030
2021,3,22,0,55,0,0,0,4.3,0.8,86.53,136.89000000000001,0.09,1030
2021,3,22,1,0,0,0,0,4.3,0.8,86.53,136.57,0.09,1030
2021,3,22,1,5,0,0,0,4.3,0.8,86.53,136.21,0.09,1030
2021,3,22,1,10,0,0,0,4.3,0.8,86.53,135.83,0.09,1030
2021,3,22,1,15,0,0,0,4.2,0.8,87.13,135.43,0.09,1030
2021,3,22,1,20,0,0,0,4.2,0.8,87.13,134.99,0.09,1030
2021,3,22,1,25,0,0,0,4.2,0.8,87.13,134.54,0.09,1030
2021,3,22,1,30,0,0,0,4.2,0.8,87.13,134.06,0.09,1030
2021,3,22,1,35,0,0,0,4.2,0.8,87.95,133.56,0.09,1030
2021,3,22,1,40,0,0,0,4.1000000000000005,0.9,88.57000000000001,133.04,0.09,1030
2021,3,22,1,45,0,0,0,4.1000000000000005,0.9,88.57000000000001,132.49,0.09,1030
2021,3,22,1,50,0,0,0,4.1000000000000005,0.9,88.57000000000001,131.93,0.09,1030
2021,3,22,1,55,0,0,0,4.1000000000000005,0.9,88.57000000000001,131.34,0.09,1030
2021,3,22,2,0,0,0,0,4.1000000000000005,0.9,88.57000000000001,130.74,0.09,1030
2021,3,22,2,5,0,0,0,4,0.9,89.19,130.12,0.09,1030
2021,3,22,2,10,0,0,0,4,0.9,89.19,129.48,0.09,1030
2021,3,22,2,15,0,0,0,3.9000000000000004,1,89.82000000000001,128.82,0.09,1030
2021,3,22,2,20,0,0,0,3.8000000000000003,1,90.45,128.15,0.09,1030
2021,3,22,2,25,0,0,0,3.8000000000000003,1.1,90.45,127.46000000000001,0.09,1030
2021,3,22,2,30,0,0,0,3.7,1.1,91.09,126.76,0.09,1030
2021,3,22,2,35,0,0,0,3.7,1.1,91.36,126.04,0.09,1030
2021,3,22,2,40,0,0,0,3.6,1.2000000000000002,92.01,125.32000000000001,0.09,1030
2021,3,22,2,45,0,0,0,3.6,1.2000000000000002,92.01,124.57000000000001,0.09,1030
2021,3,22,2,50,0,0,0,3.5,1.2000000000000002,92.66,123.82000000000001,0.09,1030
2021,3,22,2,55,0,0,0,3.5,1.3,92.66,123.05,0.09,1030
2021,3,22,3,0,0,0,0,3.4000000000000004,1.3,93.31,122.27,0.09,1030
2021,3,22,3,5,0,0,0,3.3000000000000003,1.3,93.97,121.48,0.09,1030
2021,3,22,3,10,0,0,0,3.2,1.4000000000000001,94.64,120.69,0.09,1030
2021,3,22,3,15,0,0,0,3.2,1.4000000000000001,94.64,119.88,0.09,1030
2021,3,22,3,20,0,0,0,3.1,1.5,95.31,119.06,0.09,1030
2021,3,22,3,25,0,0,0,3,1.5,95.98,118.23,0.09,1030
2021,3,22,3,30,0,0,0,2.9000000000000004,1.5,96.67,117.4,0.09,1030
2021,3,22,3,35,0,0,0,2.9000000000000004,1.6,96.10000000000001,116.55,0.09,1030
2021,3,22,3,40,0,0,0,2.8000000000000003,1.6,96.78,115.7,0.09,1030
2021,3,22,3,45,0,0,0,2.7,1.6,97.47,114.84,0.09,1030
2021,3,22,3,50,0,0,0,2.6,1.7000000000000002,98.16,113.98,0.09,1030
2021,3,22,3,55,0,0,0,2.5,1.7000000000000002,98.86,113.11,0.09,1030
2021,3,22,4,0,0,0,0,2.5,1.7000000000000002,98.86,112.23,0.09,1030
2021,3,22,4,5,0,0,0,2.4000000000000004,1.8,99.56,111.35000000000001,0.09,1030
2021,3,22,4,10,0,0,0,2.3000000000000003,1.8,100,110.46000000000001,0.09,1030
2021,3,22,4,15,0,0,0,2.3000000000000003,1.8,100,109.56,0.09,1030
2021,3,22,4,20,0,0,0,2.2,1.8,100,108.66,0.09,1030
2021,3,22,4,25,0,0,0,2.1,1.8,100,107.76,0.09,1030
2021,3,22,4,30,0,0,0,2.1,1.9000000000000001,100,106.85000000000001,0.09,1030
2021,3,22,4,35,0,0,0,2,1.9000000000000001,100,105.94,0.09,1030
2021,3,22,4,40,0,0,0,1.9000000000000001,1.9000000000000001,100,105.02,0.09,1030
2021,3,22,4,45,0,0,0,1.9000000000000001,1.9000000000000001,100,104.10000000000001,0.09,1030
2021,3,22,4,50,0,0,0,1.8,1.9000000000000001,100,103.18,0.09,1030
2021,3,22,4,55,0,0,0,1.7000000000000002,2,100,102.25,0.09,1030
2021,3,22,5,0,0,0,0,1.7000000000000002,2,100,101.32000000000001,0.09,1030
2021,3,22,5,5,0,0,0,1.7000000000000002,2,100,100.39,0.09,1030
2021,3,22,5,10,0,0,0,1.8,2,100,99.45,0.09,1030
2021,3,22,5,15,0,0,0,1.8,2,100,98.52,0.09,1030
2021,3,22,5,20,0,0,0,1.9000000000000001,2,100,97.58,0.09,1030
2021,3,22,5,25,0,0,0,1.9000000000000001,2,100,96.64,0.09,1030
2021,3,22,5,30,0,0,0,2,2,100,95.69,0.09,1030
2021,3,22,5,35,0,0,0,2.1,2,100,94.75,0.09,1030
2021,3,22,5,40,0,0,0,2.1,2,100,93.8,0.09,1030
2021,3,22,5,45,0,0,0,2.2,2,100,92.86,0.09,1030
2021,3,22,5,50,0,0,0,2.2,2,100,91.91,0.09,1030
2021,3,22,5,55,0,0,0,2.3000000000000003,2,100,90.96000000000001,0.09,1030
2021,3,22,6,0,0,0,0,2.4000000000000004,2,100,89.51,0.09,1030
