,ghi,dni,dhi,IR(h),relative_humidity,pressure,temperature,wind_direction,wind_speed
2021-01-25 20:15:00+00:00,475.0375,489.3,201.625,229.45000000000002,36.4375,80145.0,1.265,297.0,7.03
2021-01-25 20:30:00+00:00,456.325,481.03,195.10000000000002,231.15,36.474999999999994,80140.0,1.32,297.0,7.03
2021-01-25 20:45:00+00:00,437.61249999999995,472.76,188.57500000000002,232.85000000000002,36.512499999999996,80135.0,1.375,297.0,7.03
2021-01-25 21:00:00+00:00,418.9,464.49,182.05,234.55,36.55,80130.0,1.43,297.0,7.03
2021-01-25 21:15:00+00:00,394.28749999999997,506.07500000000005,153.82500000000002,234.70000000000002,36.9375,80132.5,1.4649999999999999,297.0,6.98
2021-01-25 21:30:00+00:00,369.67499999999995,547.6600000000001,125.60000000000002,234.85000000000002,37.325,80135.0,1.5,297.0,6.93
2021-01-25 21:45:00+00:00,345.0625,589.245,97.37500000000001,235.0,37.7125,80137.5,1.5350000000000001,297.0,6.88
2021-01-25 22:00:00+00:00,320.45,630.83,69.15,235.15,38.1,80140.0,1.57,297.0,6.83
2021-01-25 22:15:00+00:00,275.5,577.0325,61.362500000000004,229.825,38.9,80142.5,1.4525000000000001,296.5,6.57
2021-01-25 22:30:00+00:00,230.55,523.235,53.575,224.5,39.7,80145.0,1.335,296.0,6.3100000000000005
2021-01-25 22:45:00+00:00,185.6,469.4375,45.7875,219.175,40.5,80147.5,1.2175,295.5,6.05
2021-01-25 23:00:00+00:00,140.65,415.64,38.0,213.85,41.3,80150.0,1.1,295.0,5.79
2021-01-25 23:15:00+00:00,107.2875,323.955,29.45,212.975,43.05,80147.5,0.74,294.0,5.55
2021-01-25 23:30:00+00:00,73.925,232.26999999999998,20.9,212.1,44.8,80145.0,0.38,293.0,5.31
2021-01-25 23:45:00+00:00,40.562499999999986,140.58499999999998,12.349999999999998,211.225,46.55,80142.5,0.020000000000000018,292.0,5.07
2021-01-26 00:00:00+00:00,7.2,48.9,3.8,210.35,48.3,80140.0,-0.34,291.0,4.83
2021-01-26 00:15:00+00:00,5.4,36.675,2.8499999999999996,209.85,49.2375,80152.5,-0.7925,290.25,4.725
2021-01-26 00:30:00+00:00,3.6,24.45,1.9,209.35,50.175,80165.0,-1.2449999999999999,289.5,4.62
2021-01-26 00:45:00+00:00,1.8000000000000007,12.225000000000001,0.9500000000000002,208.85,51.1125,80177.5,-1.6975,288.75,4.515
2021-01-26 01:00:00+00:00,0.0,0.0,0.0,208.35,52.05,80190.0,-2.15,288.0,4.41
2021-01-26 01:15:00+00:00,0.0,0.0,0.0,207.8375,52.537499999999994,80200.0,-2.39,287.0,4.3925
2021-01-26 01:30:00+00:00,0.0,0.0,0.0,207.325,53.025,80210.0,-2.63,286.0,4.375
2021-01-26 01:45:00+00:00,0.0,0.0,0.0,206.8125,53.5125,80220.0,-2.87,285.0,4.3575
2021-01-26 02:00:00+00:00,0.0,0.0,0.0,206.3,54.0,80230.0,-3.11,284.0,4.34
2021-01-26 02:15:00+00:00,0.0,0.0,0.0,205.9625,53.4125,80240.0,-3.2399999999999998,283.5,4.29
2021-01-26 02:30:00+00:00,0.0,0.0,0.0,205.625,52.825,80250.0,-3.37,283.0,4.24
2021-01-26 02:45:00+00:00,0.0,0.0,0.0,205.2875,52.2375,80260.0,-3.5,282.5,4.1899999999999995
2021-01-26 03:00:00+00:00,0.0,0.0,0.0,204.95,51.65,80270.0,-3.63,282.0,4.14
2021-01-26 03:15:00+00:00,0.0,0.0,0.0,204.5125,51.125,80277.5,-3.7275,281.75,4.0874999999999995
2021-01-26 03:30:00+00:00,0.0,0.0,0.0,204.075,50.599999999999994,80285.0,-3.8249999999999997,281.5,4.035
2021-01-26 03:45:00+00:00,0.0,0.0,0.0,203.6375,50.074999999999996,80292.5,-3.9224999999999994,281.25,3.9825
2021-01-26 04:00:00+00:00,0.0,0.0,0.0,203.2,49.55,80300.0,-4.02,281.0,3.93
2021-01-26 04:15:00+00:00,0.0,0.0,0.0,203.58749999999998,49.512499999999996,80305.0,-4.0825,281.5,3.8625000000000003
2021-01-26 04:30:00+00:00,0.0,0.0,0.0,203.975,49.474999999999994,80310.0,-4.145,282.0,3.795
2021-01-26 04:45:00+00:00,0.0,0.0,0.0,204.3625,49.4375,80315.0,-4.2075,282.5,3.7275
2021-01-26 05:00:00+00:00,0.0,0.0,0.0,204.75,49.4,80320.0,-4.27,283.0,3.66
2021-01-26 05:15:00+00:00,0.0,0.0,0.0,207.2625,48.425,80327.5,-4.2524999999999995,284.75,3.6075
2021-01-26 05:30:00+00:00,0.0,0.0,0.0,209.775,47.449999999999996,80335.0,-4.234999999999999,286.5,3.555
2021-01-26 05:45:00+00:00,0.0,0.0,0.0,212.28750000000002,46.475,80342.5,-4.2175,288.25,3.5025
2021-01-26 06:00:00+00:00,0.0,0.0,0.0,214.8,45.5,80350.0,-4.2,290.0,3.45
2021-01-26 06:15:00+00:00,0.0,0.0,0.0,216.97500000000002,45.025,80357.5,-4.105,289.75,3.5525
2021-01-26 06:30:00+00:00,0.0,0.0,0.0,219.15,44.550000000000004,80365.0,-4.01,289.5,3.6550000000000002
2021-01-26 06:45:00+00:00,0.0,0.0,0.0,221.325,44.075,80372.5,-3.915,289.25,3.7575
2021-01-26 07:00:00+00:00,0.0,0.0,0.0,223.5,43.6,80380.0,-3.82,289.0,3.86
2021-01-26 07:15:00+00:00,0.0,0.0,0.0,223.1125,43.6,80367.5,-3.8375,290.75,3.8775
2021-01-26 07:30:00+00:00,0.0,0.0,0.0,222.725,43.6,80355.0,-3.855,292.5,3.895
2021-01-26 07:45:00+00:00,0.0,0.0,0.0,222.33749999999998,43.6,80342.5,-3.8725,294.25,3.9125
2021-01-26 08:00:00+00:00,0.0,0.0,0.0,221.95,43.6,80330.0,-3.89,296.0,3.93
2021-01-26 08:15:00+00:00,0.0,0.0,0.0,221.375,44.075,80325.0,-3.9325,296.5,3.93
2021-01-26 08:30:00+00:00,0.0,0.0,0.0,220.8,44.55,80320.0,-3.9749999999999996,297.0,3.93
2021-01-26 08:45:00+00:00,0.0,0.0,0.0,220.225,45.025,80315.0,-4.0175,297.5,3.93
2021-01-26 09:00:00+00:00,0.0,0.0,0.0,219.65,45.5,80310.0,-4.06,298.0,3.93
2021-01-26 09:15:00+00:00,0.0,0.0,0.0,218.25,45.9625,80305.0,-4.16,298.0,3.845
2021-01-26 09:30:00+00:00,0.0,0.0,0.0,216.85000000000002,46.425,80300.0,-4.26,298.0,3.76
2021-01-26 09:45:00+00:00,0.0,0.0,0.0,215.45000000000002,46.8875,80295.0,-4.359999999999999,298.0,3.675
2021-01-26 10:00:00+00:00,0.0,0.0,0.0,214.05,47.35,80290.0,-4.46,298.0,3.59
2021-01-26 10:15:00+00:00,0.0,0.0,0.0,210.66250000000002,47.825,80285.0,-4.6175,298.0,3.5374999999999996
2021-01-26 10:30:00+00:00,0.0,0.0,0.0,207.275,48.3,80280.0,-4.775,298.0,3.485
2021-01-26 10:45:00+00:00,0.0,0.0,0.0,203.8875,48.775,80275.0,-4.9325,298.0,3.4324999999999997
2021-01-26 11:00:00+00:00,0.0,0.0,0.0,200.5,49.25,80270.0,-5.09,298.0,3.38
2021-01-26 11:15:00+00:00,0.0,0.0,0.0,200.1125,49.75,80275.0,-5.1825,297.75,3.31
2021-01-26 11:30:00+00:00,0.0,0.0,0.0,199.725,50.25,80280.0,-5.275,297.5,3.24
2021-01-26 11:45:00+00:00,0.0,0.0,0.0,199.33749999999998,50.75,80285.0,-5.3675,297.25,3.17
2021-01-26 12:00:00+00:00,0.0,0.0,0.0,198.95,51.25,80290.0,-5.46,297.0,3.1
2021-01-26 12:15:00+00:00,0.0,0.0,0.0,200.0625,51.25,80297.5,-5.5075,297.75,2.9975
2021-01-26 12:30:00+00:00,0.0,0.0,0.0,201.175,51.25,80305.0,-5.555,298.5,2.895
2021-01-26 12:45:00+00:00,0.0,0.0,0.0,202.2875,51.25,80312.5,-5.6025,299.25,2.7925
2021-01-26 13:00:00+00:00,0.0,0.0,0.0,203.4,51.25,80320.0,-5.65,300.0,2.69
2021-01-26 13:15:00+00:00,0.0,0.0,0.0,206.15,51.25,80327.5,-5.6475,298.5,2.6025
2021-01-26 13:30:00+00:00,0.0,0.0,0.0,208.9,51.25,80335.0,-5.645,297.0,2.5149999999999997
2021-01-26 13:45:00+00:00,0.0,0.0,0.0,211.65,51.25,80342.5,-5.6425,295.5,2.4274999999999998
2021-01-26 14:00:00+00:00,0.0,0.0,0.0,214.4,51.25,80350.0,-5.64,294.0,2.34
2021-01-26 14:15:00+00:00,47.6625,144.57,25.2625,216.825,50.75,80362.5,-5.4399999999999995,289.0,2.255
2021-01-26 14:30:00+00:00,95.325,289.14,50.525,219.25,50.25,80375.0,-5.24,284.0,2.17
2021-01-26 14:45:00+00:00,142.9875,433.71000000000004,75.7875,221.675,49.75,80387.5,-5.04,279.0,2.085
2021-01-26 15:00:00+00:00,190.65,578.28,101.05,224.1,49.25,80400.0,-4.84,274.0,2.0
2021-01-26 15:15:00+00:00,234.775,600.3824999999999,113.575,225.55,47.4875,80412.5,-4.0925,271.5,2.0
2021-01-26 15:30:00+00:00,278.9,622.485,126.1,227.0,45.725,80425.0,-3.3449999999999998,269.0,2.0
2021-01-26 15:45:00+00:00,323.025,644.5875000000001,138.625,228.45,43.962500000000006,80437.5,-2.5975,266.5,2.0
2021-01-26 16:00:00+00:00,367.15,666.69,151.15,229.9,42.2,80450.0,-1.85,264.0,2.0
2021-01-26 16:15:00+00:00,401.3375,674.0975000000001,159.5375,231.5,40.75,80452.5,-1.0725,262.25,2.0
2021-01-26 16:30:00+00:00,435.525,681.5050000000001,167.925,233.10000000000002,39.3,80455.0,-0.29499999999999993,260.5,2.0
2021-01-26 16:45:00+00:00,469.7125,688.9125,176.3125,234.70000000000002,37.85,80457.5,0.4825000000000004,258.75,2.0
2021-01-26 17:00:00+00:00,503.9,696.32,184.7,236.3,36.4,80460.0,1.26,257.0,2.0
2021-01-26 17:15:00+00:00,523.275,698.2750000000001,187.225,239.25,35.8375,80455.0,1.8525,255.0,2.1025
2021-01-26 17:30:00+00:00,542.65,700.23,189.75,242.2,35.275,80450.0,2.4450000000000003,253.0,2.205
2021-01-26 17:45:00+00:00,562.025,702.185,192.275,245.15,34.7125,80445.0,3.0374999999999996,251.0,2.3075
2021-01-26 18:00:00+00:00,581.4,704.14,194.8,248.1,34.15,80440.0,3.63,249.0,2.41
2021-01-26 18:15:00+00:00,594.9625,740.4549999999999,179.78750000000002,248.875,34.262499999999996,80430.0,3.9375,245.75,2.4975
2021-01-26 18:30:00+00:00,608.525,776.77,164.775,249.64999999999998,34.375,80420.0,4.245,242.5,2.585
2021-01-26 18:45:00+00:00,622.0875,813.085,149.7625,250.42499999999998,34.4875,80410.0,4.5525,239.25,2.6725
2021-01-26 19:00:00+00:00,635.65,849.4,134.75,251.2,34.6,80400.0,4.86,236.0,2.76
2021-01-26 19:15:00+00:00,628.175,861.1925,123.025,249.5,34.675,80372.5,5.130000000000001,235.0,2.8975
2021-01-26 19:30:00+00:00,620.6999999999999,872.985,111.3,247.8,34.75,80345.0,5.4,234.0,3.035
2021-01-26 19:45:00+00:00,613.225,884.7775,99.57499999999999,246.1,34.825,80317.5,5.67,233.0,3.1725
2021-01-26 20:00:00+00:00,605.75,896.57,87.85,244.4,34.9,80290.0,5.94,232.0,3.31
2021-01-26 20:15:00+00:00,578.0375,875.3325,85.38749999999999,241.65,34.925,80272.5,6.0875,232.75,3.5175
2021-01-26 20:30:00+00:00,550.325,854.095,82.925,238.9,34.95,80255.0,6.235,233.5,3.7249999999999996
2021-01-26 20:45:00+00:00,522.6125,832.8575000000001,80.4625,236.15,34.975,80237.5,6.3825,234.25,3.9324999999999997
2021-01-26 21:00:00+00:00,494.9,811.62,78.0,233.4,35.0,80220.0,6.53,235.0,4.14
2021-01-26 21:15:00+00:00,451.5,758.23,78.7,233.5875,35.375,80225.0,6.5075,236.25,4.2075
2021-01-26 21:30:00+00:00,408.1,704.8399999999999,79.4,233.775,35.75,80230.0,6.485,237.5,4.275
2021-01-26 21:45:00+00:00,364.7,651.4499999999999,80.1,233.9625,36.125,80235.0,6.4625,238.75,4.3425
2021-01-26 22:00:00+00:00,321.3,598.06,80.8,234.15,36.5,80240.0,6.44,240.0,4.41
2021-01-26 22:15:00+00:00,274.1875,531.03,73.1375,233.8625,37.6,80245.0,6.2575,241.75,4.2725
2021-01-26 22:30:00+00:00,227.075,464.0,65.475,233.575,38.7,80250.0,6.075,243.5,4.135
2021-01-26 22:45:00+00:00,179.9625,396.96999999999997,57.8125,233.2875,39.8,80255.0,5.8925,245.25,3.9975
2021-01-26 23:00:00+00:00,132.85,329.94,50.15,233.0,40.9,80260.0,5.71,247.0,3.86
2021-01-26 23:15:00+00:00,101.39999999999999,253.615,38.925,232.95,43.0625,80262.5,5.27,248.25,3.6875
2021-01-26 23:30:00+00:00,69.94999999999999,177.29,27.7,232.9,45.224999999999994,80265.0,4.83,249.5,3.5149999999999997
2021-01-26 23:45:00+00:00,38.5,100.965,16.475,232.85000000000002,47.387499999999996,80267.5,4.390000000000001,250.75,3.3425
2021-01-27 00:00:00+00:00,7.05,24.64,5.25,232.8,49.55,80270.0,3.95,252.0,3.17
2021-01-27 00:15:00+00:00,5.2875,18.48,3.9375,232.20000000000002,52.1125,80282.5,3.375,253.5,3.17
2021-01-27 00:30:00+00:00,3.5249999999999995,12.32,2.625,231.60000000000002,54.675,80295.0,2.8,255.0,3.17
2021-01-27 00:45:00+00:00,1.7624999999999993,6.16,1.3125,231.0,57.2375,80307.5,2.225,256.5,3.17
2021-01-27 01:00:00+00:00,0.0,0.0,0.0,230.4,59.8,80320.0,1.65,258.0,3.17
2021-01-27 01:15:00+00:00,0.0,0.0,0.0,230.5125,60.9625,80322.5,1.2799999999999998,259.25,3.1525
2021-01-27 01:30:00+00:00,0.0,0.0,0.0,230.625,62.125,80325.0,0.9099999999999999,260.5,3.135
2021-01-27 01:45:00+00:00,0.0,0.0,0.0,230.7375,63.2875,80327.5,0.54,261.75,3.1175
2021-01-27 02:00:00+00:00,0.0,0.0,0.0,230.85,64.45,80330.0,0.17,263.0,3.1
2021-01-27 02:15:00+00:00,0.0,0.0,0.0,229.6875,65.0625,80327.5,-0.09,264.5,3.1175
2021-01-27 02:30:00+00:00,0.0,0.0,0.0,228.52499999999998,65.67500000000001,80325.0,-0.35,266.0,3.135
2021-01-27 02:45:00+00:00,0.0,0.0,0.0,227.36249999999998,66.28750000000001,80322.5,-0.61,267.5,3.1525
2021-01-27 03:00:00+00:00,0.0,0.0,0.0,226.2,66.9,80320.0,-0.87,269.0,3.17
2021-01-27 03:15:00+00:00,0.0,0.0,0.0,224.36249999999998,66.2,80317.5,-1.075,270.5,3.1875
2021-01-27 03:30:00+00:00,0.0,0.0,0.0,222.52499999999998,65.5,80315.0,-1.28,272.0,3.205
2021-01-27 03:45:00+00:00,0.0,0.0,0.0,220.6875,64.8,80312.5,-1.4849999999999999,273.5,3.2225
2021-01-27 04:00:00+00:00,0.0,0.0,0.0,218.85,64.1,80310.0,-1.69,275.0,3.24
2021-01-27 04:15:00+00:00,0.0,0.0,0.0,218.375,64.07499999999999,80307.5,-1.8225,276.25,3.2575000000000003
2021-01-27 04:30:00+00:00,0.0,0.0,0.0,217.89999999999998,64.05,80305.0,-1.955,277.5,3.2750000000000004
2021-01-27 04:45:00+00:00,0.0,0.0,0.0,217.42499999999998,64.025,80302.5,-2.0875000000000004,278.75,3.2925
2021-01-27 05:00:00+00:00,0.0,0.0,0.0,216.95,64.0,80300.0,-2.22,280.0,3.31
2021-01-27 05:15:00+00:00,0.0,0.0,0.0,216.5625,63.975,80305.0,-2.3000000000000003,280.25,3.345
2021-01-27 05:30:00+00:00,0.0,0.0,0.0,216.175,63.95,80310.0,-2.38,280.5,3.38
2021-01-27 05:45:00+00:00,0.0,0.0,0.0,215.7875,63.925,80315.0,-2.46,280.75,3.415
2021-01-27 06:00:00+00:00,0.0,0.0,0.0,215.4,63.9,80320.0,-2.54,281.0,3.45
2021-01-27 06:15:00+00:00,0.0,0.0,0.0,215.35,63.2625,80322.5,-2.545,283.0,3.4325
2021-01-27 06:30:00+00:00,0.0,0.0,0.0,215.3,62.625,80325.0,-2.55,285.0,3.415
2021-01-27 06:45:00+00:00,0.0,0.0,0.0,215.25,61.9875,80327.5,-2.555,287.0,3.3975
2021-01-27 07:00:00+00:00,0.0,0.0,0.0,215.2,61.35,80330.0,-2.56,289.0,3.38
2021-01-27 07:15:00+00:00,0.0,0.0,0.0,214.95,60.725,80320.0,-2.605,289.75,3.3625
2021-01-27 07:30:00+00:00,0.0,0.0,0.0,214.7,60.1,80310.0,-2.6500000000000004,290.5,3.3449999999999998
2021-01-27 07:45:00+00:00,0.0,0.0,0.0,214.45,59.475,80300.0,-2.6950000000000003,291.25,3.3275
2021-01-27 08:00:00+00:00,0.0,0.0,0.0,214.2,58.85,80290.0,-2.74,292.0,3.31
2021-01-27 08:15:00+00:00,0.0,0.0,0.0,213.825,59.4375,80285.0,-2.795,292.75,3.275
2021-01-27 08:30:00+00:00,0.0,0.0,0.0,213.45,60.025000000000006,80280.0,-2.85,293.5,3.24
2021-01-27 08:45:00+00:00,0.0,0.0,0.0,213.075,60.612500000000004,80275.0,-2.9050000000000002,294.25,3.205
2021-01-27 09:00:00+00:00,0.0,0.0,0.0,212.7,61.2,80270.0,-2.96,295.0,3.17
2021-01-27 09:15:00+00:00,0.0,0.0,0.0,212.45,61.2,80270.0,-3.02,294.25,3.1525
2021-01-27 09:30:00+00:00,0.0,0.0,0.0,212.2,61.2,80270.0,-3.08,293.5,3.135
2021-01-27 09:45:00+00:00,0.0,0.0,0.0,211.95,61.2,80270.0,-3.14,292.75,3.1175
2021-01-27 10:00:00+00:00,0.0,0.0,0.0,211.7,61.2,80270.0,-3.2,292.0,3.1
2021-01-27 10:15:00+00:00,0.0,0.0,0.0,211.5125,61.825,80267.5,-3.2750000000000004,291.5,3.0325
2021-01-27 10:30:00+00:00,0.0,0.0,0.0,211.325,62.45,80265.0,-3.35,291.0,2.965
2021-01-27 10:45:00+00:00,0.0,0.0,0.0,211.1375,63.075,80262.5,-3.425,290.5,2.8975
2021-01-27 11:00:00+00:00,0.0,0.0,0.0,210.95,63.7,80260.0,-3.5,290.0,2.83
2021-01-27 11:15:00+00:00,0.0,0.0,0.0,210.95,63.7,80260.0,-3.5975,289.75,2.7775
2021-01-27 11:30:00+00:00,0.0,0.0,0.0,210.95,63.7,80260.0,-3.6950000000000003,289.5,2.725
2021-01-27 11:45:00+00:00,0.0,0.0,0.0,210.95,63.7,80260.0,-3.7925,289.25,2.6725
2021-01-27 12:00:00+00:00,0.0,0.0,0.0,210.95,63.7,80260.0,-3.89,289.0,2.62
2021-01-27 12:15:00+00:00,0.0,0.0,0.0,211.0,63.7,80262.5,-3.9725,288.75,2.585
2021-01-27 12:30:00+00:00,0.0,0.0,0.0,211.05,63.7,80265.0,-4.055,288.5,2.55
2021-01-27 12:45:00+00:00,0.0,0.0,0.0,211.1,63.7,80267.5,-4.1375,288.25,2.515
2021-01-27 13:00:00+00:00,0.0,0.0,0.0,211.15,63.7,80270.0,-4.22,288.0,2.48
2021-01-27 13:15:00+00:00,0.0,0.0,0.0,212.65,64.3375,80277.5,-4.2425,290.75,2.48
2021-01-27 13:30:00+00:00,0.0,0.0,0.0,214.15,64.975,80285.0,-4.265,293.5,2.48
2021-01-27 13:45:00+00:00,0.0,0.0,0.0,215.65,65.6125,80292.5,-4.2875,296.25,2.48
2021-01-27 14:00:00+00:00,0.0,0.0,0.0,217.15,66.25,80300.0,-4.31,299.0,2.48
2021-01-27 14:15:00+00:00,53.787499999999994,213.5275,20.225,220.9125,65.6125,80305.0,-4.1,302.25,2.3425
2021-01-27 14:30:00+00:00,107.57499999999999,427.055,40.45,224.67499999999998,64.975,80310.0,-3.8899999999999997,305.5,2.205
2021-01-27 14:45:00+00:00,161.36249999999998,640.5825000000001,60.675000000000004,228.4375,64.3375,80315.0,-3.68,308.75,2.0675
2021-01-27 15:00:00+00:00,215.15,854.11,80.9,232.2,63.7,80320.0,-3.47,312.0,1.93
2021-01-27 15:15:00+00:00,262.4875,875.6625,85.025,231.96249999999998,59.425000000000004,80325.0,-2.4825000000000004,310.0,1.7925
2021-01-27 15:30:00+00:00,309.825,897.215,89.15,231.725,55.150000000000006,80330.0,-1.4950000000000003,308.0,1.6549999999999998
2021-01-27 15:45:00+00:00,357.1625,918.7675,93.275,231.4875,50.875,80335.0,-0.5075000000000003,306.0,1.5174999999999998
2021-01-27 16:00:00+00:00,404.5,940.32,97.4,231.25,46.6,80340.0,0.48,304.0,1.38
2021-01-27 16:15:00+00:00,434.625,907.9275,110.7875,231.5875,45.0625,80352.5,1.4100000000000001,298.5,1.345
2021-01-27 16:30:00+00:00,464.75,875.5350000000001,124.175,231.925,43.525000000000006,80365.0,2.34,293.0,1.31
2021-01-27 16:45:00+00:00,494.875,843.1425,137.5625,232.2625,41.987500000000004,80377.5,3.2700000000000005,287.5,1.275
2021-01-27 17:00:00+00:00,525.0,810.75,150.95,232.6,40.45,80390.0,4.2,282.0,1.24
2021-01-27 17:15:00+00:00,545.95,812.9975,152.225,233.8125,39.462500000000006,80390.0,4.7425,274.5,1.2575
2021-01-27 17:30:00+00:00,566.9,815.245,153.5,235.02499999999998,38.475,80390.0,5.285,267.0,1.275
2021-01-27 17:45:00+00:00,587.8499999999999,817.4925000000001,154.775,236.23749999999998,37.4875,80390.0,5.827500000000001,259.5,1.2925
2021-01-27 18:00:00+00:00,608.8,819.74,156.05,237.45,36.5,80390.0,6.37,252.0,1.31
2021-01-27 18:15:00+00:00,608.2249999999999,782.1075000000001,169.41250000000002,239.825,36.525,80380.0,6.7175,259.75,1.1725
2021-01-27 18:30:00+00:00,607.65,744.475,182.775,242.2,36.55,80370.0,7.0649999999999995,267.5,1.0350000000000001
2021-01-27 18:45:00+00:00,607.075,706.8425000000001,196.1375,244.575,36.575,80360.0,7.4125,275.25,0.8975
2021-01-27 19:00:00+00:00,606.5,669.21,209.5,246.95,36.6,80350.0,7.76,283.0,0.76
2021-01-27 19:15:00+00:00,591.65,651.085,207.175,248.58749999999998,36.3125,80330.0,8.0025,266.5,0.795
2021-01-27 19:30:00+00:00,576.8,632.96,204.85,250.225,36.025000000000006,80310.0,8.245000000000001,250.0,0.8300000000000001
2021-01-27 19:45:00+00:00,561.95,614.835,202.52499999999998,251.8625,35.737500000000004,80290.0,8.4875,233.5,0.865
2021-01-27 20:00:00+00:00,547.1,596.71,200.2,253.5,35.45,80270.0,8.73,217.0,0.9
2021-01-27 20:15:00+00:00,512.625,544.59,202.225,254.475,35.85,80265.0,8.885,209.5,1.055
2021-01-27 20:30:00+00:00,478.15,492.47,204.25,255.45,36.25,80260.0,9.04,202.0,1.21
2021-01-27 20:45:00+00:00,443.675,440.35,206.275,256.42499999999995,36.65,80255.0,9.195,194.5,1.365
2021-01-27 21:00:00+00:00,409.2,388.23,208.3,257.4,37.05,80250.0,9.35,187.0,1.52
2021-01-27 21:15:00+00:00,365.35,333.02,197.6875,258.79999999999995,36.724999999999994,80245.0,9.397499999999999,183.5,1.6225
2021-01-27 21:30:00+00:00,321.5,277.81,187.075,260.2,36.4,80240.0,9.445,180.0,1.725
2021-01-27 21:45:00+00:00,277.65,222.6,176.4625,261.6,36.075,80235.0,9.4925,176.5,1.8275000000000001
2021-01-27 22:00:00+00:00,233.8,167.39,165.85,263.0,35.75,80230.0,9.54,173.0,1.93
2021-01-27 22:15:00+00:00,195.625,130.7025,143.35,265.375,36.8375,80240.0,9.4575,172.75,1.7925
2021-01-27 22:30:00+00:00,157.45,94.01499999999999,120.85,267.75,37.925,80250.0,9.375,172.5,1.6549999999999998
2021-01-27 22:45:00+00:00,119.275,57.3275,98.35,270.125,39.0125,80260.0,9.2925,172.25,1.5174999999999998
2021-01-27 23:00:00+00:00,81.1,20.64,75.85,272.5,40.1,80270.0,9.21,172.0,1.38
2021-01-27 23:15:00+00:00,62.08749999999999,15.48,58.14999999999999,274.1875,42.2125,80270.0,8.9375,156.75,1.19
2021-01-27 23:30:00+00:00,43.074999999999996,10.32,40.449999999999996,275.875,44.325,80270.0,8.665,141.5,1.0
2021-01-27 23:45:00+00:00,24.0625,5.16,22.749999999999993,277.5625,46.4375,80270.0,8.3925,126.25,0.8099999999999999
2021-01-28 00:00:00+00:00,5.05,0.0,5.05,279.25,48.55,80270.0,8.12,111.0,0.62
2021-01-28 00:15:00+00:00,3.7874999999999996,0.0,3.7874999999999996,279.475,53.4625,80282.5,7.547499999999999,99.0,0.845
2021-01-28 00:30:00+00:00,2.525,0.0,2.525,279.7,58.375,80295.0,6.975,87.0,1.07
2021-01-28 00:45:00+00:00,1.2625000000000002,0.0,1.2625000000000002,279.92499999999995,63.2875,80307.5,6.4025,75.0,1.295
2021-01-28 01:00:00+00:00,0.0,0.0,0.0,280.15,68.2,80320.0,5.83,63.0,1.52
2021-01-28 01:15:00+00:00,0.0,0.0,0.0,283.075,68.15,80317.5,5.55,65.75,1.6400000000000001
2021-01-28 01:30:00+00:00,0.0,0.0,0.0,286.0,68.1,80315.0,5.27,68.5,1.76
2021-01-28 01:45:00+00:00,0.0,0.0,0.0,288.925,68.05,80312.5,4.99,71.25,1.88
2021-01-28 02:00:00+00:00,0.0,0.0,0.0,291.85,68.0,80310.0,4.71,74.0,2.0
2021-01-28 02:15:00+00:00,0.0,0.0,0.0,292.1875,66.7,80312.5,4.609999999999999,79.25,2.1550000000000002
2021-01-28 02:30:00+00:00,0.0,0.0,0.0,292.525,65.4,80315.0,4.51,84.5,2.31
2021-01-28 02:45:00+00:00,0.0,0.0,0.0,292.8625,64.1,80317.5,4.41,89.75,2.465
2021-01-28 03:00:00+00:00,0.0,0.0,0.0,293.2,62.8,80320.0,4.31,95.0,2.62
2021-01-28 03:15:00+00:00,0.0,0.0,0.0,294.1125,61.6125,80325.0,4.285,95.75,2.8625
2021-01-28 03:30:00+00:00,0.0,0.0,0.0,295.02500000000003,60.425,80330.0,4.26,96.5,3.105
2021-01-28 03:45:00+00:00,0.0,0.0,0.0,295.9375,59.2375,80335.0,4.234999999999999,97.25,3.3475
2021-01-28 04:00:00+00:00,0.0,0.0,0.0,296.85,58.05,80340.0,4.21,98.0,3.59
2021-01-28 04:15:00+00:00,0.0,0.0,0.0,296.5625,58.025,80355.0,4.0575,94.75,4.0375
2021-01-28 04:30:00+00:00,0.0,0.0,0.0,296.275,58.0,80370.0,3.9050000000000002,91.5,4.484999999999999
2021-01-28 04:45:00+00:00,0.0,0.0,0.0,295.9875,57.975,80385.0,3.7525,88.25,4.9325
2021-01-28 05:00:00+00:00,0.0,0.0,0.0,295.7,57.95,80400.0,3.6,85.0,5.38
2021-01-28 05:15:00+00:00,0.0,0.0,0.0,296.575,58.475,80412.5,3.3200000000000003,82.75,5.88
2021-01-28 05:30:00+00:00,0.0,0.0,0.0,297.45,59.0,80425.0,3.04,80.5,6.38
2021-01-28 05:45:00+00:00,0.0,0.0,0.0,298.325,59.525,80437.5,2.76,78.25,6.88
2021-01-28 06:00:00+00:00,0.0,0.0,0.0,299.2,60.05,80450.0,2.48,76.0,7.38
2021-01-28 06:15:00+00:00,0.0,0.0,0.0,298.225,58.8375,80437.5,2.2199999999999998,76.0,7.6725
2021-01-28 06:30:00+00:00,0.0,0.0,0.0,297.25,57.625,80425.0,1.96,76.0,7.965
2021-01-28 06:45:00+00:00,0.0,0.0,0.0,296.275,56.4125,80412.5,1.7,76.0,8.2575
2021-01-28 07:00:00+00:00,0.0,0.0,0.0,295.3,55.2,80400.0,1.44,76.0,8.55
