Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,source_year
2020,2,7,8,10,68,68,1,5.300000000000002,1.7000000000000002,95.53,78.84,0.08,982,2020
2020,2,7,8,15,55,55,0,5.4,1.8,94.87,78.05,0.08,982,2020
2020,2,7,8,20,187,47,634,5.5,1.8,94.21,77.25,0.08,982,2020
2020,2,7,8,25,201,49,652,5.6000000000000005,1.9,93.47,76.47,0.08,981,2020
2020,2,7,8,30,215,50,668,5.7,1.9,92.82,75.7,0.08,981,2020
2020,2,7,8,35,71,71,0,5.800000000000002,2.0,100.0,74.93,0.08,981,2020
2020,2,7,8,40,8,8,0,5.9,2.0,99.63,74.18,0.08,981,2020
2020,2,7,8,45,11,11,0,6.0,2.1,98.94,73.43,0.08,981,2020
2020,2,7,8,50,9,9,0,6.2,2.2,97.59,72.69,0.08,981,2020
2020,2,7,8,55,82,82,0,6.300000000000002,2.2,96.92,71.97,0.08,981,2020
2020,2,7,9,0,110,109,2,6.4,2.3000000000000003,96.25,71.25,0.08,981,2020
2020,2,7,9,5,44,44,0,6.5,2.3000000000000003,95.6,70.55,0.08,981,2020
2020,2,7,9,10,39,39,0,6.6000000000000005,2.4000000000000004,94.94,69.85000000000001,0.08,981,2020
2020,2,7,9,15,51,51,0,6.7,2.5,94.29,69.17,0.08,981,2020
2020,2,7,9,20,25,25,0,6.800000000000002,2.6,93.55,68.5,0.08,980,2020
2020,2,7,9,25,85,85,0,7.0,2.6,92.28,67.85,0.08,980,2020
2020,2,7,9,30,13,13,0,7.1000000000000005,2.7,91.65,67.2,0.08,980,2020
2020,2,7,9,35,64,64,0,7.2,2.8000000000000003,100.0,66.57000000000001,0.08,980,2020
2020,2,7,9,40,27,27,0,7.300000000000002,2.9000000000000004,99.46,65.96000000000001,0.08,980,2020
2020,2,7,9,45,15,15,0,7.4,2.9000000000000004,98.78,65.35,0.08,980,2020
2020,2,7,9,50,15,15,0,7.6,3.0,97.34,64.77,0.08,979,2020
2020,2,7,9,55,24,24,0,7.7,3.1,96.68,64.19,0.08,979,2020
2020,2,7,10,0,30,30,0,7.800000000000002,3.2,96.03,63.64,0.08,979,2020
2020,2,7,10,5,17,17,0,8.0,3.4000000000000004,94.73,63.1,0.08,979,2020
2020,2,7,10,10,17,17,0,8.1,3.6,94.09,62.57,0.08,979,2020
2020,2,7,10,15,89,89,0,8.3,3.7,92.83,62.07,0.08,979,2020
2020,2,7,10,20,47,47,0,8.4,3.9,92.11,61.58,0.08,978,2020
2020,2,7,10,25,87,87,0,8.6,4.1000000000000005,90.87,61.11,0.08,978,2020
2020,2,7,10,30,74,74,0,8.700000000000001,4.3,90.26,60.65,0.08,978,2020
2020,2,7,10,35,31,31,0,8.9,4.5,100.0,60.22,0.08,978,2020
2020,2,7,10,40,74,74,0,9.0,4.7,99.61,59.8,0.08,978,2020
2020,2,7,10,45,189,188,2,9.2,4.9,98.28,59.41,0.08,978,2020
2020,2,7,10,50,121,121,0,9.3,5.1000000000000005,97.52,59.03,0.08,977,2020
2020,2,7,10,55,105,105,0,9.5,5.2,96.22,58.68,0.08,977,2020
2020,2,7,11,0,80,80,0,9.7,5.4,94.94,58.34,0.08,977,2020
2020,2,7,11,5,126,126,0,9.8,5.6000000000000005,94.31,58.03,0.08,977,2020
2020,2,7,11,10,91,91,0,9.9,5.800000000000002,93.68,57.74,0.08,977,2020
2020,2,7,11,15,63,63,0,10.1,6.0,92.44,57.47,0.08,977,2020
2020,2,7,11,20,139,139,0,10.2,6.2,91.83,57.22,0.08,977,2020
2020,2,7,11,25,45,45,0,10.3,6.4,91.22,56.99,0.08,977,2020
2020,2,7,11,30,31,31,0,10.5,6.6000000000000005,90.01,56.79,0.08,977,2020
2020,2,7,11,35,44,44,0,10.6,6.800000000000002,91.95,56.61,0.08,977,2020
2020,2,7,11,40,129,129,0,10.8,6.9,90.74,56.46,0.08,977,2020
2020,2,7,11,45,126,126,0,10.9,7.1000000000000005,90.14,56.32,0.08,977,2020
2020,2,7,11,50,163,163,0,11.0,7.300000000000002,89.55,56.21,0.08,977,2020
2020,2,7,11,55,127,125,3,11.2,7.5,88.37,56.13,0.08,977,2020
2020,2,7,12,0,79,79,0,11.3,7.7,87.7,56.07,0.08,976,2020
2020,2,7,12,5,285,270,27,11.1,7.800000000000002,88.96000000000002,56.03,0.08,977,2020
2020,2,7,12,10,374,321,96,10.9,8.0,90.14,56.01,0.08,977,2020
2020,2,7,12,15,184,183,1,10.7,8.1,91.35,56.02,0.08,977,2020
2020,2,7,12,20,63,63,0,10.5,8.200000000000001,92.57,56.06,0.08,977,2020
2020,2,7,12,25,66,66,0,10.3,8.3,93.9,56.12000000000001,0.08,978,2020
2020,2,7,12,30,23,23,0,10.2,8.4,94.53,56.2,0.08,978,2020
2020,2,7,12,35,173,172,0,10.0,8.6,73.89,56.3,0.08,978,2020
2020,2,7,12,40,114,114,0,9.8,8.700000000000001,74.89,56.43,0.08,978,2020
2020,2,7,12,45,168,168,0,9.6,8.8,75.89,56.59,0.08,978,2020
2020,2,7,12,50,122,122,0,9.4,8.9,77.0,56.76,0.08,979,2020
2020,2,7,12,55,61,61,0,9.2,9.1,78.04,56.96,0.08,979,2020
2020,2,7,13,0,45,45,0,9.0,9.2,79.09,57.18,0.08,979,2020
2020,2,7,13,5,36,36,0,8.700000000000001,9.2,80.71000000000002,57.43,0.08,979,2020
2020,2,7,13,10,197,196,1,8.4,9.2,82.45,57.7,0.08,980,2020
2020,2,7,13,15,186,185,1,8.1,9.2,84.14,57.98,0.08,980,2020
2020,2,7,13,20,33,33,0,7.9,9.2,85.29,58.29,0.08,980,2020
2020,2,7,13,25,103,103,0,7.6,9.2,87.13,58.63,0.08,981,2020
2020,2,7,13,30,71,71,0,7.300000000000002,9.2,88.93,58.98,0.08,981,2020
2020,2,7,13,35,317,288,58,7.0,9.2,65.62,59.35,0.08,981,2020
2020,2,7,13,40,119,119,0,6.7,9.2,67.06,59.74,0.08,982,2020
2020,2,7,13,45,205,203,4,6.5,9.2,67.98,60.16,0.08,982,2020
2020,2,7,13,50,286,266,41,6.2,9.2,69.47,60.59,0.08,983,2020
2020,2,7,13,55,143,143,0,5.9,9.2,70.92,61.04,0.08,983,2020
2020,2,7,14,0,137,137,0,5.6000000000000005,9.2,72.41,61.51,0.08,983,2020
2020,2,7,14,5,106,106,0,5.4,9.1,73.49,61.99,0.08,984,2020
2020,2,7,14,10,75,75,0,5.2,9.1,74.52,62.5,0.08,984,2020
2020,2,7,14,15,51,51,0,5.1000000000000005,9.0,75.04,63.02,0.08,984,2020
2020,2,7,14,20,22,22,0,4.9,9.0,76.16,63.56,0.08,985,2020
2020,2,7,14,25,77,77,0,4.7,8.9,77.23,64.11,0.08,985,2020
2020,2,7,14,30,80,80,0,4.5,8.9,78.32000000000002,64.68,0.08,985,2020
2020,2,7,14,35,24,24,0,4.3,8.8,63.9,65.26,0.08,986,2020
2020,2,7,14,40,31,31,0,4.2,8.8,64.35,65.86,0.08,986,2020
2020,2,7,14,45,15,15,0,4.0,8.8,65.26,66.48,0.08,986,2020
2020,2,7,14,50,34,34,0,3.8,8.700000000000001,66.25,67.11,0.08,987,2020
2020,2,7,14,55,15,15,0,3.6,8.700000000000001,67.19,67.75,0.08,987,2020
2020,2,7,15,0,13,13,0,3.4000000000000004,8.6,68.14,68.4,0.08,987,2020
2020,2,7,15,5,13,13,0,3.3000000000000003,8.5,68.62,69.07000000000001,0.08,987,2020
2020,2,7,15,10,43,43,0,3.2,8.5,69.18,69.75,0.08,988,2020
2020,2,7,15,15,95,94,0,3.1,8.4,69.67,70.44,0.08,988,2020
2020,2,7,15,20,127,126,4,3.0,8.3,70.16,71.14,0.08,988,2020
2020,2,7,15,25,102,101,1,2.9000000000000004,8.200000000000001,70.73,71.86,0.08,989,2020
2020,2,7,15,30,65,65,0,2.8000000000000003,8.1,71.23,72.58,0.08,989,2020
2020,2,7,15,35,9,9,0,2.7,8.0,66.58,73.32000000000002,0.08,989,2020
2020,2,7,15,40,104,104,3,2.6,8.0,67.06,74.06,0.08,989,2020
2020,2,7,15,45,122,120,6,2.5,7.9,67.6,74.82000000000002,0.08,990,2020
2020,2,7,15,50,83,82,1,2.4000000000000004,7.800000000000002,68.08,75.58,0.08,990,2020
2020,2,7,15,55,83,83,1,2.3000000000000003,7.7,68.57000000000001,76.35000000000002,0.08,990,2020
2020,2,7,16,0,151,123,125,2.2,7.6,69.13,77.13,0.08,991,2020
2020,2,7,16,5,112,109,13,2.1,7.6,69.62,77.92,0.08,991,2020
2020,2,7,16,10,48,47,0,2.1,7.5,69.62,78.72,0.08,991,2020
2020,2,7,16,15,61,61,1,2.0,7.4,70.12,79.52,0.08,991,2020
2020,2,7,16,20,72,72,2,1.9,7.4,70.69,80.33,0.08,992,2020
2020,2,7,16,25,42,42,0,1.8,7.300000000000002,71.2,81.15,0.08,992,2020
2020,2,7,16,30,39,39,0,1.8,7.300000000000002,71.2,81.97,0.08,992,2020
2020,2,7,16,35,27,27,0,1.7000000000000002,7.2,68.73,82.8,0.08,993,2020
2020,2,7,16,40,29,29,0,1.6,7.2,69.22,83.63,0.08,993,2020
2020,2,7,16,45,24,24,0,1.6,7.1000000000000005,69.22,84.47,0.08,993,2020
2020,2,7,16,50,16,16,0,1.5,7.0,69.72,85.3,0.08,993,2020
2020,2,7,16,55,12,12,0,1.4,7.0,70.29,86.14,0.08,994,2020
2020,2,7,17,0,5,5,0,1.3,6.9,70.79,86.97,0.08,994,2020
2020,2,7,17,5,11,11,0,1.3,6.9,70.79,87.79,0.08,994,2020
2020,2,7,17,10,5,5,0,1.3,6.800000000000002,70.79,88.60000000000002,0.08,994,2020
2020,2,7,17,15,0,0,0,1.2000000000000002,6.800000000000002,71.38,89.38,0.08,995,2020
2020,2,7,17,20,0,0,0,1.2000000000000002,6.7,71.38,90.13,0.08,995,2020
2020,2,7,17,25,0,0,0,1.1,6.7,71.89,91.63,0.08,995,2020
2020,2,7,17,30,0,0,0,1.1,6.6000000000000005,71.89,92.53,0.08,995,2020
2020,2,7,17,35,0,0,0,1.0,6.6000000000000005,70.82000000000002,93.43,0.08,996,2020
2020,2,7,17,40,0,0,0,1.0,6.6000000000000005,70.82000000000002,94.34,0.08,996,2020
2020,2,7,17,45,0,0,0,1.0,6.5,70.82000000000002,95.25,0.08,996,2020
2020,2,7,17,50,0,0,0,0.9,6.5,71.33,96.16,0.08,996,2020
2020,2,7,17,55,0,0,0,0.9,6.4,71.4,97.08,0.08,997,2020
2020,2,7,18,0,0,0,0,0.8,6.4,71.92,98.0,0.08,997,2020
2020,2,7,18,5,0,0,0,0.8,6.300000000000002,71.92,98.92,0.08,997,2020
2020,2,7,18,10,0,0,0,0.8,6.300000000000002,71.92,99.85,0.08,997,2020
2020,2,7,18,15,0,0,0,0.7000000000000001,6.2,72.44,100.77,0.08,997,2020
2020,2,7,18,20,0,0,0,0.7000000000000001,6.2,72.51,101.71,0.08,998,2020
2020,2,7,18,25,0,0,0,0.7000000000000001,6.2,72.51,102.64,0.08,998,2020
2020,2,7,18,30,0,0,0,0.7000000000000001,6.1000000000000005,72.51,103.57,0.08,998,2020
2020,2,7,18,35,0,0,0,0.6000000000000001,6.1000000000000005,71.49,104.51,0.08,998,2020
2020,2,7,18,40,0,0,0,0.6000000000000001,6.0,71.49,105.45,0.08,998,2020
2020,2,7,18,45,0,0,0,0.6000000000000001,6.0,71.56,106.39,0.08,999,2020
2020,2,7,18,50,0,0,0,0.6000000000000001,5.9,71.56,107.33,0.08,999,2020
2020,2,7,18,55,0,0,0,0.5,5.9,72.08,108.27,0.08,999,2020
2020,2,7,19,0,0,0,0,0.5,5.9,72.08,109.22,0.08,999,2020
2020,2,7,19,5,0,0,0,0.5,5.800000000000002,72.08,110.16,0.08,999,2020
2020,2,7,19,10,0,0,0,0.4,5.800000000000002,72.67,111.11,0.08,1000,2020
2020,2,7,19,15,0,0,0,0.4,5.800000000000002,72.67,112.06,0.08,1000,2020
2020,2,7,19,20,0,0,0,0.4,5.7,72.67,113.0,0.08,1000,2020
2020,2,7,19,25,0,0,0,0.4,5.7,72.67,113.95,0.08,1000,2020
2020,2,7,19,30,0,0,0,0.30000000000000004,5.7,73.2,114.9,0.08,1000,2020
2020,2,7,19,35,0,0,0,0.30000000000000004,5.6000000000000005,70.43,115.84,0.08,1000,2020
2020,2,7,19,40,0,0,0,0.30000000000000004,5.6000000000000005,70.5,116.79,0.08,1001,2020
2020,2,7,19,45,0,0,0,0.2,5.6000000000000005,71.01,117.73,0.08,1001,2020
2020,2,7,19,50,0,0,0,0.2,5.6000000000000005,71.01,118.68,0.08,1001,2020
2020,2,7,19,55,0,0,0,0.2,5.5,71.01,119.62,0.08,1001,2020
2020,2,7,20,0,0,0,0,0.1,5.5,71.53,120.56,0.08,1001,2020
2020,2,7,20,5,0,0,0,0.1,5.5,71.53,121.5,0.08,1001,2020
2020,2,7,20,10,0,0,0,0.1,5.4,71.60000000000002,122.44,0.08,1002,2020
2020,2,7,20,15,0,0,0,0.0,5.4,72.12,123.38,0.08,1002,2020
2020,2,7,20,20,0,0,0,0.0,5.4,72.12,124.31,0.08,1002,2020
2020,2,7,20,25,0,0,0,0.0,5.300000000000002,72.12,125.24,0.08,1002,2020
2020,2,7,20,30,0,0,0,-0.1,5.300000000000002,72.65,126.17,0.08,1002,2020
2020,2,7,20,35,0,0,0,-0.1,5.300000000000002,70.58,127.1,0.08,1002,2020
2020,2,7,20,40,0,0,0,-0.2,5.300000000000002,71.16,128.02,0.08,1003,2020
2020,2,7,20,45,0,0,0,-0.2,5.2,71.16,128.94,0.08,1003,2020
2020,2,7,20,50,0,0,0,-0.2,5.2,71.16,129.85,0.08,1003,2020
2020,2,7,20,55,0,0,0,-0.30000000000000004,5.2,71.68,130.76,0.08,1003,2020
2020,2,7,21,0,0,0,0,-0.30000000000000004,5.1000000000000005,71.68,131.67000000000002,0.08,1003,2020
2020,2,7,21,5,0,0,0,-0.30000000000000004,5.1000000000000005,71.68,132.57,0.08,1003,2020
2020,2,7,21,10,0,0,0,-0.4,5.1000000000000005,72.2,133.46,0.08,1003,2020
2020,2,7,21,15,0,0,0,-0.4,5.1000000000000005,72.27,134.35,0.08,1004,2020
2020,2,7,21,20,0,0,0,-0.5,5.0,72.8,135.23,0.08,1004,2020
2020,2,7,21,25,0,0,0,-0.5,5.0,72.8,136.1,0.08,1004,2020
2020,2,7,21,30,0,0,0,-0.5,5.0,72.8,136.97,0.08,1004,2020
2020,2,7,21,35,0,0,0,-0.6000000000000001,4.9,72.54,137.82,0.08,1004,2020
2020,2,7,21,40,0,0,0,-0.6000000000000001,4.9,72.54,138.67000000000002,0.08,1004,2020
2020,2,7,21,45,0,0,0,-0.6000000000000001,4.9,72.54,139.51,0.08,1004,2020
2020,2,7,21,50,0,0,0,-0.7000000000000001,4.9,73.14,140.34,0.08,1005,2020
2020,2,7,21,55,0,0,0,-0.7000000000000001,4.800000000000002,73.14,141.15,0.08,1005,2020
2020,2,7,22,0,0,0,0,-0.8,4.800000000000002,73.67,141.96,0.08,1005,2020
2020,2,7,22,5,0,0,0,-0.8,4.800000000000002,73.67,142.75,0.08,1005,2020
2020,2,7,22,10,0,0,0,-0.8,4.800000000000002,73.67,143.52,0.08,1005,2020
2020,2,7,22,15,0,0,0,-0.8,4.800000000000002,73.67,144.28,0.08,1005,2020
2020,2,7,22,20,0,0,0,-0.9,4.7,74.21000000000002,145.03,0.08,1005,2020
2020,2,7,22,25,0,0,0,-0.9,4.7,74.29,145.76,0.08,1006,2020
2020,2,7,22,30,0,0,0,-0.9,4.7,74.29,146.47,0.08,1006,2020
2020,2,7,22,35,0,0,0,-1.0,4.7,74.53,147.16,0.08,1006,2020
2020,2,7,22,40,0,0,0,-1.0,4.7,74.53,147.82,0.08,1006,2020
2020,2,7,22,45,0,0,0,-1.0,4.7,74.53,148.47,0.08,1006,2020
2020,2,7,22,50,0,0,0,-1.0,4.7,74.53,149.09,0.08,1006,2020
2020,2,7,22,55,0,0,0,-1.1,4.6000000000000005,75.08,149.69,0.08,1006,2020
2020,2,7,23,0,0,0,0,-1.1,4.6000000000000005,75.15,150.26,0.08,1007,2020
2020,2,7,23,5,0,0,0,-1.1,4.6000000000000005,75.15,150.79,0.08,1007,2020
2020,2,7,23,10,0,0,0,-1.2000000000000002,4.6000000000000005,75.7,151.3,0.08,1007,2020
2020,2,7,23,15,0,0,0,-1.2000000000000002,4.6000000000000005,75.7,151.78,0.08,1007,2020
2020,2,7,23,20,0,0,0,-1.2000000000000002,4.6000000000000005,75.7,152.22,0.08,1007,2020
2020,2,7,23,25,0,0,0,-1.2000000000000002,4.6000000000000005,75.7,152.63,0.08,1007,2020
2020,2,7,23,30,0,0,0,-1.3,4.6000000000000005,76.26,153.0,0.08,1007,2020
2020,2,7,23,35,0,0,0,-1.3,4.6000000000000005,75.47,153.33,0.08,1008,2020
2020,2,7,23,40,0,0,0,-1.3,4.6000000000000005,75.47,153.62,0.08,1008,2020
2020,2,7,23,45,0,0,0,-1.4,4.6000000000000005,76.02,153.87,0.08,1008,2020
2020,2,7,23,50,0,0,0,-1.4,4.6000000000000005,76.02,154.07,0.08,1008,2020
2020,2,7,23,55,0,0,0,-1.4,4.6000000000000005,76.02,154.23,0.08,1008,2020
2020,2,8,0,0,0,0,0,-1.4,4.6000000000000005,76.02,154.35,0.08,1008,2020
2020,2,8,0,5,0,0,0,-1.5,4.6000000000000005,76.58,154.42000000000004,0.08,1008,2020
2020,2,8,0,10,0,0,0,-1.5,4.6000000000000005,76.66,154.44,0.08,1009,2020
2020,2,8,0,15,0,0,0,-1.5,4.6000000000000005,76.66,154.42000000000004,0.08,1009,2020
2020,2,8,0,20,0,0,0,-1.6,4.6000000000000005,77.22,154.35,0.08,1009,2020
2020,2,8,0,25,0,0,0,-1.6,4.6000000000000005,77.22,154.23,0.08,1009,2020
2020,2,8,0,30,0,0,0,-1.6,4.6000000000000005,77.22,154.08,0.08,1009,2020
2020,2,8,0,35,0,0,0,-1.7000000000000002,4.6000000000000005,76.28,153.87,0.08,1009,2020
2020,2,8,0,40,0,0,0,-1.7000000000000002,4.6000000000000005,76.28,153.62,0.08,1009,2020
2020,2,8,0,45,0,0,0,-1.7000000000000002,4.6000000000000005,76.35000000000002,153.34,0.08,1010,2020
2020,2,8,0,50,0,0,0,-1.8,4.6000000000000005,76.92,153.01,0.08,1010,2020
2020,2,8,0,55,0,0,0,-1.8,4.5,76.92,152.64,0.08,1010,2020
2020,2,8,1,0,0,0,0,-1.8,4.5,76.92,152.23,0.08,1010,2020
2020,2,8,1,5,0,0,0,-1.9,4.5,77.48,151.79,0.08,1010,2020
2020,2,8,1,10,0,0,0,-1.9,4.5,77.48,151.31,0.08,1010,2020
2020,2,8,1,15,0,0,0,-1.9,4.5,77.48,150.8,0.08,1010,2020
2020,2,8,1,20,0,0,0,-1.9,4.5,77.56,150.27,0.08,1011,2020
2020,2,8,1,25,0,0,0,-2.0,4.5,78.13,149.70000000000005,0.08,1011,2020
2020,2,8,1,30,0,0,0,-2.0,4.5,78.13,149.1,0.08,1011,2020
2020,2,8,1,35,0,0,0,-2.0,4.5,76.8,148.48,0.08,1011,2020
2020,2,8,1,40,0,0,0,-2.0,4.5,76.8,147.83,0.08,1011,2020
2020,2,8,1,45,0,0,0,-2.1,4.5,77.37,147.17000000000004,0.08,1011,2020
2020,2,8,1,50,0,0,0,-2.1,4.5,77.37,146.48,0.08,1011,2020
2020,2,8,1,55,0,0,0,-2.1,4.4,77.37,145.77,0.08,1011,2020
2020,2,8,2,0,0,0,0,-2.1,4.4,77.44,145.04,0.08,1012,2020
2020,2,8,2,5,0,0,0,-2.2,4.4,78.02,144.29,0.08,1012,2020
2020,2,8,2,10,0,0,0,-2.2,4.4,78.02,143.53,0.08,1012,2020
2020,2,8,2,15,0,0,0,-2.2,4.4,78.02,142.76,0.08,1012,2020
2020,2,8,2,20,0,0,0,-2.2,4.4,78.02,141.97,0.08,1012,2020
2020,2,8,2,25,0,0,0,-2.2,4.4,78.02,141.16,0.08,1012,2020
2020,2,8,2,30,0,0,0,-2.2,4.3,78.02,140.35,0.08,1012,2020
2020,2,8,2,35,0,0,0,-2.2,4.3,77.36,139.52,0.08,1012,2020
2020,2,8,2,40,0,0,0,-2.3000000000000003,4.3,77.94,138.68,0.08,1012,2020
2020,2,8,2,45,0,0,0,-2.3000000000000003,4.3,78.01,137.83,0.08,1013,2020
2020,2,8,2,50,0,0,0,-2.3000000000000003,4.3,78.01,136.98,0.08,1013,2020
2020,2,8,2,55,0,0,0,-2.3000000000000003,4.3,78.01,136.11,0.08,1013,2020
2020,2,8,3,0,0,0,0,-2.3000000000000003,4.3,78.01,135.24,0.08,1013,2020
2020,2,8,3,5,0,0,0,-2.3000000000000003,4.2,78.01,134.36,0.08,1013,2020
2020,2,8,3,10,0,0,0,-2.3000000000000003,4.2,78.01,133.47,0.08,1013,2020
2020,2,8,3,15,0,0,0,-2.4000000000000004,4.2,78.59,132.57,0.08,1013,2020
2020,2,8,3,20,0,0,0,-2.4000000000000004,4.2,78.59,131.67000000000002,0.08,1013,2020
2020,2,8,3,25,0,0,0,-2.4000000000000004,4.1000000000000005,78.67,130.77,0.08,1014,2020
2020,2,8,3,30,0,0,0,-2.4000000000000004,4.1000000000000005,78.67,129.86,0.08,1014,2020
2020,2,8,3,35,0,0,0,-2.4000000000000004,4.1000000000000005,78.03,128.94,0.08,1014,2020
2020,2,8,3,40,0,0,0,-2.4000000000000004,4.1000000000000005,78.03,128.02,0.08,1014,2020
2020,2,8,3,45,0,0,0,-2.4000000000000004,4.0,78.03,127.1,0.08,1014,2020
2020,2,8,3,50,0,0,0,-2.5,4.0,78.61,126.17,0.08,1014,2020
2020,2,8,3,55,0,0,0,-2.5,4.0,78.61,125.24,0.08,1014,2020
2020,2,8,4,0,0,0,0,-2.5,4.0,78.69,124.31,0.08,1015,2020
2020,2,8,4,5,0,0,0,-2.5,3.9,78.69,123.38,0.08,1015,2020
2020,2,8,4,10,0,0,0,-2.5,3.9,78.69,122.44,0.08,1015,2020
2020,2,8,4,15,0,0,0,-2.6,3.9,79.27,121.5,0.08,1015,2020
2020,2,8,4,20,0,0,0,-2.6,3.9,79.27,120.56,0.08,1015,2020
2020,2,8,4,25,0,0,0,-2.6,3.8,79.27,119.61,0.08,1015,2020
2020,2,8,4,30,0,0,0,-2.6,3.8,79.27,118.67,0.08,1015,2020
2020,2,8,4,35,0,0,0,-2.6,3.8,78.9,117.72,0.08,1015,2020
2020,2,8,4,40,0,0,0,-2.7,3.8,79.56,116.78,0.08,1016,2020
2020,2,8,4,45,0,0,0,-2.7,3.7,79.56,115.83,0.08,1016,2020
2020,2,8,4,50,0,0,0,-2.7,3.7,79.56,114.88,0.08,1016,2020
2020,2,8,4,55,0,0,0,-2.7,3.7,79.56,113.93,0.08,1016,2020
2020,2,8,5,0,0,0,0,-2.7,3.7,79.56,112.99,0.08,1016,2020
2020,2,8,5,5,0,0,0,-2.7,3.6,79.56,112.04,0.08,1016,2020
2020,2,8,5,10,0,0,0,-2.8000000000000003,3.6,80.16,111.09,0.08,1016,2020
2020,2,8,5,15,0,0,0,-2.8000000000000003,3.6,80.16,110.14,0.08,1016,2020
2020,2,8,5,20,0,0,0,-2.8000000000000003,3.5,80.23,109.2,0.08,1017,2020
2020,2,8,5,25,0,0,0,-2.8000000000000003,3.5,80.23,108.25,0.08,1017,2020
2020,2,8,5,30,0,0,0,-2.8000000000000003,3.5,80.23,107.31,0.08,1017,2020
2020,2,8,5,35,0,0,0,-2.8000000000000003,3.5,80.92,106.36,0.08,1017,2020
2020,2,8,5,40,0,0,0,-2.8000000000000003,3.4000000000000004,80.92,105.42,0.08,1017,2020
2020,2,8,5,45,0,0,0,-2.8000000000000003,3.4000000000000004,80.92,104.48,0.08,1017,2020
2020,2,8,5,50,0,0,0,-2.9000000000000004,3.4000000000000004,81.52,103.54,0.08,1017,2020
2020,2,8,5,55,0,0,0,-2.9000000000000004,3.3000000000000003,81.52,102.61,0.08,1017,2020
2020,2,8,6,0,0,0,0,-2.9000000000000004,3.3000000000000003,81.52,101.67,0.08,1017,2020
2020,2,8,6,5,0,0,0,-2.8000000000000003,3.3000000000000003,81.0,100.74,0.08,1018,2020
2020,2,8,6,10,0,0,0,-2.7,3.3000000000000003,80.4,99.81,0.08,1018,2020
2020,2,8,6,15,0,0,0,-2.6,3.3000000000000003,79.81,98.88,0.08,1018,2020
2020,2,8,6,20,0,0,0,-2.6,3.3000000000000003,79.81,97.96,0.08,1018,2020
2020,2,8,6,25,0,0,0,-2.5,3.3000000000000003,79.22,97.03,0.08,1018,2020
2020,2,8,6,30,0,0,0,-2.4000000000000004,3.3000000000000003,78.63,96.11,0.08,1018,2020
2020,2,8,6,35,0,0,0,-2.3000000000000003,3.2,81.44,95.2,0.08,1018,2020
2020,2,8,6,40,0,0,0,-2.2,3.2,80.84,94.29,0.08,1018,2020
2020,2,8,6,45,0,0,0,-2.2,3.2,80.84,93.38,0.08,1018,2020
2020,2,8,6,50,0,0,0,-2.1,3.2,80.24,92.47,0.08,1018,2020
2020,2,8,6,55,0,0,0,-2.0,3.2,79.65,91.57,0.08,1018,2020
2020,2,8,7,0,0,0,0,-1.9,3.2,79.07000000000002,90.05,0.08,1018,2020
2020,2,8,7,5,0,0,0,-1.8,3.2,78.56,89.31,0.08,1019,2020
2020,2,8,7,10,18,13,211,-1.6,3.2,77.42,88.53,0.08,1019,2020
2020,2,8,7,15,27,16,272,-1.5,3.2,76.85000000000002,87.72,0.08,1019,2020
2020,2,8,7,20,38,20,327,-1.3,3.3000000000000003,75.73,86.89,0.08,1019,2020
2020,2,8,7,25,49,23,376,-1.2000000000000002,3.3000000000000003,75.18,86.06,0.08,1019,2020
2020,2,8,7,30,61,26,421,-1.0,3.3000000000000003,74.09,85.22,0.08,1019,2020
2020,2,8,7,35,73,30,438,-0.9,3.3000000000000003,75.9,84.38,0.08,1019,2020
2020,2,8,7,40,87,33,475,-0.7000000000000001,3.3000000000000003,74.8,83.54,0.08,1019,2020
2020,2,8,7,45,101,36,508,-0.6000000000000001,3.3000000000000003,74.25,82.71000000000002,0.08,1019,2020
2020,2,8,7,50,115,39,539,-0.4,3.3000000000000003,73.18,81.88,0.08,1019,2020
2020,2,8,7,55,129,41,567,-0.30000000000000004,3.3000000000000003,72.65,81.06,0.08,1019,2020
2020,2,8,8,0,144,44,593,-0.1,3.4000000000000004,71.60000000000002,80.24,0.08,1019,2020
2020,2,8,8,5,159,46,617,0.0,3.4000000000000004,71.09,79.42,0.08,1019,2020
2020,2,8,8,10,174,48,639,0.1,3.4000000000000004,70.57000000000002,78.62,0.08,1019,2020
2020,2,8,8,15,187,49,651,0.30000000000000004,3.5,69.56,77.82000000000002,0.08,1019,2020
2020,2,8,8,20,202,51,670,0.4,3.5,69.06,77.02,0.08,1019,2020
2020,2,8,8,25,216,53,687,0.5,3.5,68.56,76.24,0.08,1019,2020
2020,2,8,8,30,231,54,704,0.7000000000000001,3.5,67.58,75.46000000000002,0.08,1019,2020
2020,2,8,8,35,243,59,699,0.8,3.6,71.2,74.7,0.08,1019,2020
2020,2,8,8,40,258,61,713,0.9,3.6,70.69,73.94,0.08,1019,2020
2020,2,8,8,45,273,62,727,1.0,3.6,70.18,73.19,0.08,1019,2020
2020,2,8,8,50,287,64,740,1.2000000000000002,3.7,69.25,72.45,0.08,1020,2020
2020,2,8,8,55,301,65,752,1.3,3.7,68.76,71.72,0.08,1020,2020
2020,2,8,9,0,315,66,763,1.4,3.7,68.27,71.0,0.08,1020,2020
