Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Cloud Type,Clearsky GHI,Clearsky DHI,Clearsky DNI,Fill Flag,source_year
2019,7,26,18,45,835,164,780,28.4,0.6000000000000001,56.49,30.55,0.09,1022,0,835,164,780,0,2019
2019,7,26,18,50,828,163,778,28.4,0.6000000000000001,56.49,31.31,0.09,1022,1,828,163,778,0,2019
2019,7,26,18,55,819,163,775,28.4,0.7000000000000001,56.49,32.1,0.09,1022,0,819,163,775,0,2019
2019,7,26,19,0,811,162,773,28.4,0.7000000000000001,56.49,32.9,0.09,1022,1,811,162,773,0,2019
2019,7,26,19,5,802,161,770,28.4,0.7000000000000001,56.49,33.71,0.09,1022,0,802,161,770,0,2019
2019,7,26,19,10,792,160,767,28.4,0.7000000000000001,56.49,34.54,0.09,1022,0,792,160,767,0,2019
2019,7,26,19,15,783,160,764,28.4,0.7000000000000001,56.49,35.38,0.09,1022,1,783,160,764,0,2019
2019,7,26,19,20,773,159,761,28.4,0.7000000000000001,56.49,36.22,0.09,1022,0,773,159,761,0,2019
2019,7,26,19,25,763,158,758,28.4,0.7000000000000001,56.49,37.08,0.09,1022,1,763,158,758,0,2019
2019,7,26,19,30,752,157,755,28.4,0.7000000000000001,56.49,37.95,0.09,1022,1,752,157,755,0,2019
2019,7,26,19,35,739,162,740,28.4,0.7000000000000001,58.37000000000001,38.83,0.09,1022,1,739,162,740,0,2019
2019,7,26,19,40,726,161,734,28.4,0.8,58.37000000000001,39.71,0.09,1022,2,726,161,734,5,2019
2019,7,26,19,45,715,160,730,28.4,0.8,58.37000000000001,40.6,0.09,1022,1,715,160,730,0,2019
2019,7,26,19,50,703,159,726,28.4,0.8,58.37000000000001,41.5,0.09,1022,1,703,159,726,0,2019
2019,7,26,19,55,691,158,722,28.4,0.8,58.37000000000001,42.4,0.09,1022,1,691,158,722,0,2019
2019,7,26,20,0,679,157,718,28.4,0.8,58.37000000000001,43.31,0.09,1022,1,679,157,718,0,2019
2019,7,26,20,5,567,364,284,28.5,0.8,58.03,44.22,0.09,1022,2,667,156,713,0,2019
2019,7,26,20,10,598,242,504,28.6,0.8,57.69,45.14,0.09,1022,7,654,154,708,0,2019
2019,7,26,20,15,641,153,703,28.700000000000006,0.8,57.36,46.06,0.09,1022,0,641,153,703,0,2019
2019,7,26,20,20,628,152,698,28.8,0.8,57.03,46.99,0.09,1022,0,628,152,698,0,2019
2019,7,26,20,25,614,150,692,28.9,0.8,56.7,47.92,0.09,1022,0,614,150,692,0,2019
2019,7,26,20,30,601,149,687,29.0,0.8,56.38,48.85,0.09,1022,1,601,149,687,0,2019
2019,7,26,20,35,585,158,661,29.1,0.8,57.58,49.78,0.09,1022,0,585,158,661,0,2019
2019,7,26,20,40,571,156,655,29.200000000000006,0.9,57.25,50.72,0.09,1022,0,571,156,655,0,2019
2019,7,26,20,45,557,154,649,29.3,0.9,56.93,51.66,0.09,1022,0,557,154,649,0,2019
2019,7,26,20,50,542,153,642,29.5,0.9,56.28,52.6,0.09,1022,1,542,153,642,0,2019
2019,7,26,20,55,528,151,635,29.6,0.9,55.95,53.54,0.09,1022,1,528,151,635,0,2019
2019,7,26,21,0,514,149,628,29.700000000000006,0.9,55.63,54.48,0.09,1022,1,514,149,628,0,2019
2019,7,26,21,5,498,147,618,29.6,0.9,55.95,55.43,0.09,1022,1,498,147,618,0,2019
2019,7,26,21,10,483,145,611,29.4,0.9,56.6,56.37000000000001,0.09,1022,2,483,145,611,5,2019
2019,7,26,21,15,468,143,602,29.3,0.9,56.93,57.32,0.09,1022,1,468,143,602,0,2019
2019,7,26,21,20,453,141,594,29.200000000000006,0.9,57.25,58.27,0.09,1022,1,453,141,594,0,2019
2019,7,26,21,25,438,138,585,29.1,0.9,57.58,59.21,0.09,1022,1,438,138,585,0,2019
2019,7,26,21,30,423,136,576,29.0,0.9,57.92,60.16,0.09,1022,0,423,136,576,0,2019
2019,7,26,21,35,404,141,543,28.9,0.9,58.8,61.11,0.09,1022,0,404,141,543,0,2019
2019,7,26,21,40,388,138,533,28.8,0.9,59.14,62.05,0.09,1022,0,388,138,533,0,2019
2019,7,26,21,45,373,136,523,28.700000000000006,0.9,59.48,63.0,0.09,1022,0,373,136,523,0,2019
2019,7,26,21,50,358,133,512,28.6,0.9,59.82,63.94000000000001,0.09,1022,0,358,133,512,0,2019
2019,7,26,21,55,342,130,501,28.5,0.9,60.17,64.89,0.09,1022,0,342,130,501,0,2019
2019,7,26,22,0,327,127,489,28.4,0.9,60.52,65.83,0.09,1022,0,327,127,489,0,2019
2019,7,26,22,5,312,124,477,28.200000000000006,0.9,61.22,66.77,0.09,1022,0,312,124,477,0,2019
2019,7,26,22,10,296,120,464,28.0,1.0,61.94000000000001,67.71000000000001,0.09,1022,0,296,120,464,0,2019
2019,7,26,22,15,281,117,451,27.8,1.0,62.66,68.65,0.09,1022,0,281,117,451,0,2019
2019,7,26,22,20,266,113,438,27.6,1.0,63.39,69.59,0.09,1022,0,266,113,438,0,2019
2019,7,26,22,25,251,110,423,27.4,1.0,64.14,70.52,0.09,1022,0,251,110,423,0,2019
2019,7,26,22,30,236,106,409,27.200000000000006,1.0,64.89,71.45,0.09,1022,0,236,106,409,0,2019
2019,7,26,22,35,221,102,393,27.0,1.0,71.41,72.38,0.09,1022,0,221,102,393,0,2019
2019,7,26,22,40,206,98,377,26.8,1.0,72.25,73.31,0.09,1022,0,206,98,377,0,2019
2019,7,26,22,45,191,94,361,26.6,1.1,73.10000000000002,74.24,0.09,1022,0,191,94,361,0,2019
2019,7,26,22,50,177,89,344,26.4,1.1,73.96000000000002,75.16,0.09,1022,0,177,89,344,0,2019
2019,7,26,22,55,163,85,326,26.200000000000006,1.1,74.84,76.08,0.09,1022,0,163,85,326,0,2019
2019,7,26,23,0,149,80,307,26.0,1.1,75.72,76.99,0.09,1022,0,149,80,307,0,2019
2019,7,26,23,5,135,75,288,25.9,1.1,76.17,77.9,0.09,1022,0,135,75,288,0,2019
2019,7,26,23,10,122,70,268,25.700000000000006,1.2000000000000002,77.08,78.81,0.09,1022,0,122,70,268,0,2019
2019,7,26,23,15,109,64,248,25.6,1.2000000000000002,77.53,79.71000000000002,0.09,1022,0,109,64,248,0,2019
2019,7,26,23,20,96,59,227,25.5,1.3,77.99,80.61,0.09,1022,0,96,59,227,0,2019
2019,7,26,23,25,84,53,205,25.3,1.3,78.92,81.5,0.09,1022,0,84,53,205,0,2019
2019,7,26,23,30,72,48,183,25.200000000000006,1.4,79.39,82.39,0.09,1022,0,72,48,183,0,2019
2019,7,26,23,35,61,42,165,25.0,1.4,76.76,83.27,0.09,1022,0,61,42,165,0,2019
2019,7,26,23,40,50,36,141,24.9,1.4,77.22,84.15,0.09,1022,0,50,36,141,0,2019
2019,7,26,23,45,40,30,118,24.700000000000006,1.5,78.22,85.01,0.09,1023,0,40,30,118,0,2019
2019,7,26,23,50,31,24,94,24.6,1.5,78.69,85.87,0.09,1023,0,31,24,94,0,2019
2019,7,26,23,55,23,18,72,24.4,1.6,79.63,86.71000000000002,0.09,1023,0,23,18,72,0,2019
2019,7,27,0,0,15,13,51,24.3,1.6,80.11,87.54,0.09,1023,0,15,13,51,0,2019
2019,7,27,0,5,10,9,33,24.200000000000006,1.7000000000000002,80.59,88.34,0.09,1023,0,10,9,33,0,2019
2019,7,27,0,10,0,0,0,24.1,1.7000000000000002,81.07000000000002,89.11,0.09,1023,0,0,0,0,0,2019
2019,7,27,0,15,0,0,0,24.0,1.7000000000000002,81.56,89.85000000000002,0.09,1023,1,0,0,0,0,2019
2019,7,27,0,20,0,0,0,23.9,1.8,82.05,91.22,0.09,1023,1,0,0,0,0,2019
2019,7,27,0,25,0,0,0,23.8,1.8,82.54,92.06,0.09,1023,1,0,0,0,0,2019
2019,7,27,0,30,0,0,0,23.700000000000006,1.8,83.04,92.9,0.09,1023,1,0,0,0,0,2019
2019,7,27,0,35,0,0,0,23.6,1.9,84.03,93.72,0.09,1023,3,0,0,0,0,2019
2019,7,27,0,40,0,0,0,23.6,1.9,84.03,94.54,0.09,1023,3,0,0,0,0,2019
2019,7,27,0,45,0,0,0,23.5,1.9,84.54,95.36,0.09,1023,3,0,0,0,0,2019
2019,7,27,0,50,0,0,0,23.4,2.0,85.05,96.17,0.09,1023,2,0,0,0,0,2019
2019,7,27,0,55,0,0,0,23.3,2.0,85.56,96.96,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,0,0,0,0,23.200000000000006,2.1,86.08,97.76,0.09,1023,2,0,0,0,0,2019
2019,7,27,1,5,0,0,0,23.1,2.1,86.60000000000002,98.54,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,10,0,0,0,23.1,2.1,86.60000000000002,99.31,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,15,0,0,0,23.0,2.1,87.12,100.08,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,20,0,0,0,23.0,2.1,87.12,100.84,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,25,0,0,0,22.9,2.1,87.65,101.58,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,30,0,0,0,22.8,2.1,88.18,102.32,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,35,0,0,0,22.8,2.1,90.05,103.05,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,40,0,0,0,22.700000000000006,2.1,90.59,103.77,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,45,0,0,0,22.700000000000006,2.1,90.59,104.47,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,50,0,0,0,22.6,2.1,91.14,105.17,0.09,1023,1,0,0,0,0,2019
2019,7,27,1,55,0,0,0,22.5,2.1,91.7,105.85,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,0,0,0,0,22.5,2.2,91.7,106.53,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,5,0,0,0,22.5,2.1,91.7,107.19,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,10,0,0,0,22.4,2.1,92.25,107.84,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,15,0,0,0,22.4,2.1,92.25,108.47,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,20,0,0,0,22.4,2.1,92.25,109.1,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,25,0,0,0,22.3,2.1,92.81,109.71,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,30,0,0,0,22.3,2.0,92.81,110.31,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,35,0,0,0,22.200000000000006,2.0,93.74,110.89,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,40,0,0,0,22.200000000000006,2.0,93.74,111.46,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,45,0,0,0,22.200000000000006,2.0,93.74,112.01,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,50,0,0,0,22.1,2.0,94.31,112.55,0.09,1023,1,0,0,0,0,2019
2019,7,27,2,55,0,0,0,22.1,1.9,94.31,113.07,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,0,0,0,0,22.1,1.9,94.31,113.57,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,5,0,0,0,22.0,1.9,94.89,114.06,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,10,0,0,0,22.0,1.9,94.89,114.54,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,15,0,0,0,22.0,1.9,94.89,114.99,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,20,0,0,0,21.9,1.9,95.47,115.43,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,25,0,0,0,21.9,1.8,95.47,115.85,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,30,0,0,0,21.9,1.8,95.47,116.25,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,35,0,0,0,21.9,1.8,94.68,116.64,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,40,0,0,0,21.8,1.8,95.26,117.0,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,45,0,0,0,21.8,1.8,95.26,117.35,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,50,0,0,0,21.8,1.7000000000000002,95.26,117.67,0.09,1023,1,0,0,0,0,2019
2019,7,27,3,55,0,0,0,21.700000000000006,1.7000000000000002,95.84,117.98,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,0,0,0,0,21.700000000000006,1.7000000000000002,95.84,118.26,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,5,0,0,0,21.700000000000006,1.7000000000000002,95.84,118.52,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,10,0,0,0,21.6,1.7000000000000002,96.42,118.77,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,15,0,0,0,21.6,1.7000000000000002,96.42,118.99,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,20,0,0,0,21.6,1.7000000000000002,96.42,119.19,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,25,0,0,0,21.5,1.7000000000000002,97.01,119.37,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,30,0,0,0,21.5,1.6,97.01,119.53,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,35,0,0,0,21.5,1.6,95.74,119.66,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,40,0,0,0,21.5,1.6,95.74,119.78,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,45,0,0,0,21.4,1.6,96.33,119.87,0.09,1023,1,0,0,0,0,2019
2019,7,27,4,50,0,0,0,21.4,1.6,96.33,119.94,0.09,1023,0,0,0,0,0,2019
2019,7,27,4,55,0,0,0,21.4,1.6,96.33,119.98,0.09,1023,1,0,0,0,0,2019
2019,7,27,5,0,0,0,0,21.3,1.6,96.92,120.0,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,5,0,0,0,21.3,1.6,96.92,120.01,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,10,0,0,0,21.3,1.6,96.92,119.98,0.09,1023,1,0,0,0,0,2019
2019,7,27,5,15,0,0,0,21.3,1.6,96.92,119.94,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,20,0,0,0,21.200000000000006,1.5,97.51,119.87,0.09,1023,1,0,0,0,0,2019
2019,7,27,5,25,0,0,0,21.200000000000006,1.5,97.51,119.79,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,30,0,0,0,21.200000000000006,1.5,97.51,119.67,0.09,1023,1,0,0,0,0,2019
2019,7,27,5,35,0,0,0,21.200000000000006,1.5,95.85,119.54,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,40,0,0,0,21.1,1.5,96.43,119.39,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,45,0,0,0,21.1,1.5,96.43,119.21,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,50,0,0,0,21.1,1.5,96.43,119.01,0.09,1023,0,0,0,0,0,2019
2019,7,27,5,55,0,0,0,21.1,1.5,96.43,118.79,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,0,0,0,0,21.0,1.5,97.03,118.55,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,5,0,0,0,21.0,1.5,97.03,118.29,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,10,0,0,0,21.0,1.5,97.03,118.0,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,15,0,0,0,21.0,1.5,97.03,117.7,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,20,0,0,0,21.0,1.5,97.03,117.38,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,25,0,0,0,20.9,1.5,97.62,117.04,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,30,0,0,0,20.9,1.5,97.62,116.67,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,35,0,0,0,20.9,1.5,95.79,116.29,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,40,0,0,0,20.9,1.5,95.79,115.89,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,45,0,0,0,20.9,1.5,95.79,115.47,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,50,0,0,0,20.8,1.5,96.38,115.04,0.09,1023,0,0,0,0,0,2019
2019,7,27,6,55,0,0,0,20.8,1.5,96.38,114.58,0.09,1023,1,0,0,0,0,2019
2019,7,27,7,0,0,0,0,20.8,1.5,96.38,114.11,0.09,1023,1,0,0,0,0,2019
2019,7,27,7,5,0,0,0,20.8,1.5,96.38,113.62,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,10,0,0,0,20.8,1.5,96.38,113.12,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,15,0,0,0,20.8,1.5,96.38,112.6,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,20,0,0,0,20.8,1.5,96.38,112.06,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,25,0,0,0,20.8,1.5,96.38,111.51,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,30,0,0,0,20.8,1.5,96.38,110.95,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,35,0,0,0,20.8,1.4,94.58,110.36,0.09,1023,1,0,0,0,0,2019
2019,7,27,7,40,0,0,0,20.8,1.4,94.58,109.77,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,45,0,0,0,20.700000000000006,1.4,95.16,109.16,0.09,1023,1,0,0,0,0,2019
2019,7,27,7,50,0,0,0,20.700000000000006,1.4,95.16,108.54,0.09,1023,0,0,0,0,0,2019
2019,7,27,7,55,0,0,0,20.700000000000006,1.4,95.16,107.9,0.09,1023,1,0,0,0,0,2019
2019,7,27,8,0,0,0,0,20.700000000000006,1.4,95.16,107.26,0.09,1023,1,0,0,0,0,2019
2019,7,27,8,5,0,0,0,20.700000000000006,1.4,95.16,106.59,0.09,1023,0,0,0,0,0,2019
2019,7,27,8,10,0,0,0,20.700000000000006,1.4,95.16,105.92,0.09,1023,1,0,0,0,0,2019
2019,7,27,8,15,0,0,0,20.700000000000006,1.4,95.16,105.24,0.09,1023,1,0,0,0,0,2019
2019,7,27,8,20,0,0,0,20.700000000000006,1.4,95.16,104.54,0.09,1023,0,0,0,0,0,2019
2019,7,27,8,25,0,0,0,20.700000000000006,1.4,95.16,103.84,0.09,1023,0,0,0,0,0,2019
2019,7,27,8,30,0,0,0,20.700000000000006,1.4,95.16,103.12,0.09,1023,0,0,0,0,0,2019
2019,7,27,8,35,0,0,0,20.700000000000006,1.4,93.85,102.39,0.09,1023,1,0,0,0,0,2019
2019,7,27,8,40,0,0,0,20.700000000000006,1.4,93.85,101.66,0.09,1023,1,0,0,0,0,2019
2019,7,27,8,45,0,0,0,20.700000000000006,1.4,93.85,100.91,0.09,1023,0,0,0,0,0,2019
2019,7,27,8,50,0,0,0,20.700000000000006,1.4,93.85,100.16,0.09,1023,0,0,0,0,0,2019
2019,7,27,8,55,0,0,0,20.700000000000006,1.4,93.85,99.39,0.09,1023,1,0,0,0,0,2019
2019,7,27,9,0,0,0,0,20.700000000000006,1.4,93.85,98.62,0.09,1023,0,0,0,0,0,2019
2019,7,27,9,5,0,0,0,20.8,1.4,93.27,97.84,0.09,1023,0,0,0,0,0,2019
2019,7,27,9,10,0,0,0,20.9,1.4,92.7,97.05,0.09,1023,1,0,0,0,0,2019
2019,7,27,9,15,0,0,0,20.9,1.3,92.7,96.25,0.09,1023,1,0,0,0,0,2019
2019,7,27,9,20,0,0,0,21.0,1.3,92.14,95.44,0.09,1023,1,0,0,0,0,2019
2019,7,27,9,25,0,0,0,21.1,1.3,91.66,94.63,0.09,1024,1,0,0,0,0,2019
2019,7,27,9,30,0,0,0,21.200000000000006,1.3,91.1,93.81,0.09,1024,1,0,0,0,0,2019
2019,7,27,9,35,0,0,0,21.200000000000006,1.3,94.75,92.98,0.09,1024,1,0,0,0,0,2019
2019,7,27,9,40,0,0,0,21.3,1.3,94.17,92.15,0.09,1024,1,0,0,0,0,2019
2019,7,27,9,45,0,0,0,21.4,1.3,93.6,91.31,0.09,1024,1,0,0,0,0,2019
2019,7,27,9,50,0,0,0,21.4,1.3,93.6,89.92,0.09,1024,0,0,0,0,0,2019
2019,7,27,9,55,0,0,0,21.5,1.2000000000000002,93.03,89.19,0.09,1024,0,0,0,0,0,2019
2019,7,27,10,0,9,8,36,21.6,1.2000000000000002,92.46,88.42,0.09,1024,0,9,8,36,0,2019
2019,7,27,10,5,15,13,56,21.700000000000006,1.2000000000000002,91.9,87.62,0.09,1024,0,15,13,56,0,2019
2019,7,27,10,10,22,18,78,21.8,1.2000000000000002,91.34,86.79,0.09,1024,0,22,18,78,0,2019
2019,7,27,10,15,30,23,102,21.9,1.3,90.79,85.95,0.09,1024,0,30,23,102,0,2019
2019,7,27,10,20,39,29,126,22.1,1.3,89.69,85.10000000000002,0.09,1024,0,39,29,126,0,2019
2019,7,27,10,25,49,34,150,22.200000000000006,1.3,89.15,84.24,0.09,1024,0,49,34,150,0,2019
2019,7,27,10,30,60,40,175,22.3,1.3,88.61,83.36,0.09,1024,0,60,40,175,0,2019
2019,7,27,10,35,71,45,196,22.4,1.3,90.76,82.48,0.09,1024,0,71,45,196,0,2019
2019,7,27,10,40,83,51,219,22.6,1.3,89.67,81.60000000000002,0.09,1024,0,83,51,219,0,2019
2019,7,27,10,45,95,56,242,22.700000000000006,1.3,89.13,80.71000000000002,0.09,1024,0,95,56,242,0,2019
2019,7,27,10,50,108,61,263,22.8,1.3,88.59,79.81,0.09,1024,0,108,61,263,0,2019
2019,7,27,10,55,121,66,284,23.0,1.3,87.53,78.91,0.09,1024,0,121,66,284,0,2019
2019,7,27,11,0,134,71,305,23.1,1.3,87.0,78.0,0.09,1024,0,134,71,305,0,2019
2019,7,27,11,5,148,75,324,23.200000000000006,1.3,86.48,77.09,0.09,1024,0,148,75,324,0,2019
2019,7,27,11,10,162,80,343,23.3,1.3,85.96000000000002,76.18,0.09,1024,0,162,80,343,0,2019
2019,7,27,11,15,176,84,361,23.4,1.3,85.45,75.26,0.09,1024,0,176,84,361,0,2019
2019,7,27,11,20,191,88,379,23.5,1.3,84.93,74.34,0.09,1024,0,191,88,379,0,2019
2019,7,27,11,25,205,92,396,23.6,1.3,84.43,73.41,0.09,1024,0,205,92,396,0,2019
2019,7,27,11,30,220,96,412,23.6,1.3,84.43,72.49,0.09,1024,0,220,96,412,0,2019
2019,7,27,11,35,235,99,429,23.700000000000006,1.3,80.72,71.56,0.09,1024,0,235,99,429,0,2019
2019,7,27,11,40,250,103,444,23.8,1.3,80.23,70.63,0.09,1024,0,250,103,444,0,2019
2019,7,27,11,45,265,106,458,23.9,1.3,79.76,69.69,0.09,1024,0,265,106,458,0,2019
2019,7,27,11,50,280,110,472,24.0,1.3,79.28,68.76,0.09,1024,0,280,110,472,0,2019
2019,7,27,11,55,296,113,485,24.1,1.3,78.81,67.82000000000001,0.09,1024,0,296,113,485,0,2019
2019,7,27,12,0,311,116,497,24.200000000000006,1.3,78.34,66.88,0.09,1024,0,311,116,497,0,2019
2019,7,27,12,5,327,119,510,24.3,1.3,77.87,65.94,0.09,1024,0,327,119,510,0,2019
2019,7,27,12,10,342,122,521,24.5,1.3,76.95,65.0,0.09,1024,0,342,122,521,0,2019
2019,7,27,12,15,357,124,532,24.6,1.2000000000000002,76.49,64.05,0.09,1024,0,357,124,532,0,2019
2019,7,27,12,20,373,127,543,24.700000000000006,1.2000000000000002,76.04,63.11,0.09,1024,0,373,127,543,0,2019
2019,7,27,12,25,388,130,554,24.8,1.2000000000000002,75.59,62.16,0.09,1024,0,388,130,554,0,2019
2019,7,27,12,30,403,132,564,25.0,1.2000000000000002,74.69,61.22,0.09,1024,0,403,132,564,0,2019
2019,7,27,12,35,419,134,575,25.1,1.2000000000000002,73.86,60.27,0.09,1024,0,419,134,575,0,2019
2019,7,27,12,40,434,136,584,25.200000000000006,1.2000000000000002,73.43,59.33,0.09,1024,0,434,136,584,0,2019
2019,7,27,12,45,449,138,593,25.3,1.2000000000000002,72.99,58.38,0.09,1024,0,449,138,593,0,2019
2019,7,27,12,50,464,141,601,25.5,1.2000000000000002,72.13,57.44,0.09,1024,0,464,141,601,0,2019
2019,7,27,12,55,479,143,610,25.6,1.2000000000000002,71.71000000000002,56.49,0.09,1024,0,479,143,610,0,2019
2019,7,27,13,0,494,145,618,25.700000000000006,1.1,71.22,55.55,0.09,1023,0,494,145,618,0,2019
2019,7,27,13,5,509,147,625,25.8,1.1,70.8,54.6,0.09,1023,0,509,147,625,0,2019
2019,7,27,13,10,523,148,633,25.9,1.1,70.38,53.66,0.09,1023,0,523,148,633,0,2019
2019,7,27,13,15,538,150,640,26.0,1.1,69.97,52.72,0.09,1023,0,538,150,640,0,2019
2019,7,27,13,20,471,321,242,26.1,1.1,69.56,51.78,0.09,1023,3,552,152,646,0,2019
2019,7,27,13,25,466,336,206,26.200000000000006,1.1,69.15,50.84,0.09,1023,3,566,154,653,0,2019
2019,7,27,13,30,506,328,277,26.3,1.1,68.74,49.91,0.09,1023,3,580,155,659,0,2019
2019,7,27,13,35,493,346,224,26.4,1.1,67.94,48.97,0.09,1023,3,594,156,667,0,2019
2019,7,27,13,40,516,346,255,26.5,1.1,67.54,48.04,0.09,1023,3,608,158,673,0,2019
2019,7,27,13,45,537,347,279,26.700000000000006,1.1,66.76,47.11,0.09,1023,3,621,159,679,0,2019
2019,7,27,13,50,634,161,684,26.8,1.1,66.37,46.19,0.09,1023,1,634,161,684,0,2019
2019,7,27,13,55,647,162,689,26.9,1.1,65.98,45.27,0.09,1023,1,647,162,689,0,2019
2019,7,27,14,0,659,163,694,27.0,1.1,65.59,44.35,0.09,1023,1,659,163,694,0,2019
2019,7,27,14,5,566,376,262,27.0,1.1,65.59,43.44,0.09,1023,2,672,165,699,0,2019
2019,7,27,14,10,578,380,269,27.1,1.1,65.21000000000001,42.54,0.09,1023,2,684,166,703,0,2019
2019,7,27,14,15,575,393,244,27.1,1.2000000000000002,65.21000000000001,41.64,0.09,1023,2,696,167,708,0,2019
2019,7,27,14,20,577,402,230,27.200000000000006,1.2000000000000002,64.83,40.74,0.09,1023,3,707,168,712,0,2019
2019,7,27,14,25,594,403,248,27.200000000000006,1.2000000000000002,64.83,39.85,0.09,1023,3,719,169,716,0,2019
2019,7,27,14,30,571,421,193,27.3,1.2000000000000002,64.46000000000001,38.97,0.09,1023,3,730,170,720,0,2019
2019,7,27,14,35,531,425,136,27.4,1.2000000000000002,63.67,38.1,0.09,1023,3,742,168,730,0,2019
2019,7,27,14,40,587,430,197,27.4,1.2000000000000002,63.67,37.23,0.09,1023,3,753,169,733,0,2019
2019,7,27,14,45,652,406,306,27.5,1.3,63.3,36.38,0.09,1023,3,763,170,736,0,2019
2019,7,27,14,50,672,403,330,27.5,1.3,63.3,35.53,0.09,1023,2,773,171,740,0,2019
2019,7,27,14,55,774,320,552,27.6,1.3,62.93,34.69,0.09,1023,2,782,172,743,7,2019
2019,7,27,15,0,792,172,746,27.6,1.3,62.93,33.87,0.09,1023,1,792,172,746,0,2019
2019,7,27,15,5,800,173,748,27.700000000000006,1.3,62.56,33.06,0.09,1023,1,800,173,748,0,2019
2019,7,27,15,10,809,174,751,27.700000000000006,1.4,62.5,32.26,0.09,1022,1,809,174,751,0,2019
2019,7,27,15,15,817,175,754,27.700000000000006,1.4,62.5,31.48,0.09,1022,1,817,175,754,0,2019
2019,7,27,15,20,813,315,579,27.700000000000006,1.4,62.5,30.72,0.09,1022,2,825,175,756,7,2019
2019,7,27,15,25,833,176,758,27.8,1.5,62.14,29.97,0.09,1022,1,833,176,758,0,2019
2019,7,27,15,30,840,176,760,27.8,1.5,62.14,29.24,0.09,1022,1,840,176,760,0,2019
2019,7,27,15,35,847,177,762,27.8,1.5,62.12000000000001,28.53,0.09,1022,1,847,177,762,0,2019
